day,hour,kw_returned,kw_consumed
2020-04-23,0,NA,0.38
2020-04-23,1,NA,0.338
2020-04-23,2,NA,0.362
2020-04-23,3,NA,0.374
2020-04-23,4,NA,0.343
2020-04-23,5,NA,0.371
2020-04-23,6,NA,0.756
2020-04-23,7,NA,0.647
2020-04-23,8,NA,1.177
2020-04-23,9,NA,1.269
2020-04-23,10,NA,1.55
2020-04-23,11,NA,1.773
2020-04-23,12,NA,0.907
2020-04-23,13,NA,0.846
2020-04-23,14,NA,0.782
2020-04-23,15,NA,0.924
2020-04-23,16,NA,1.825
2020-04-23,17,NA,0.684
2020-04-23,18,NA,1.344
2020-04-23,19,NA,1.003
2020-04-23,20,NA,0.906
2020-04-23,21,NA,0.412
2020-04-23,22,NA,0.396
2020-04-23,23,NA,0.396
2020-04-24,0,NA,0.35
2020-04-24,1,NA,0.376
2020-04-24,2,NA,0.362
2020-04-24,3,NA,0.344
2020-04-24,4,NA,0.375
2020-04-24,5,NA,0.329
2020-04-24,6,NA,0.797
2020-04-24,7,NA,0.667
2020-04-24,8,NA,0.908
2020-04-24,9,NA,1.098
2020-04-24,10,NA,0.98
2020-04-24,11,NA,1.045
2020-04-24,12,NA,1.128
2020-04-24,13,NA,2.694
2020-04-24,14,NA,0.638
2020-04-24,15,NA,1.418
2020-04-24,16,NA,1.132
2020-04-24,17,NA,0.448
2020-04-24,18,NA,0.561
2020-04-24,19,NA,0.673
2020-04-24,20,NA,1.174
2020-04-24,21,NA,0.459
2020-04-24,22,NA,0.376
2020-04-24,23,NA,0.395
2020-04-25,0,NA,0.387
2020-04-25,1,NA,0.333
2020-04-25,2,NA,0.384
2020-04-25,3,NA,0.372
2020-04-25,4,NA,0.356
2020-04-25,5,NA,0.357
2020-04-25,6,NA,0.698
2020-04-25,7,NA,0.522
2020-04-25,8,NA,0.801
2020-04-25,9,NA,5.052
2020-04-25,10,NA,2.241
2020-04-25,11,NA,0.85
2020-04-25,12,NA,1.578
2020-04-25,13,NA,3.528
2020-04-25,14,NA,2.768
2020-04-25,15,NA,2.333
2020-04-25,16,NA,1
2020-04-25,17,NA,1.898
2020-04-25,18,NA,0.868
2020-04-25,19,NA,0.56
2020-04-25,20,NA,0.476
2020-04-25,21,NA,0.459
2020-04-25,22,NA,0.453
2020-04-25,23,NA,0.386
2020-04-26,0,NA,0.383
2020-04-26,1,NA,0.375
2020-04-26,2,NA,0.358
2020-04-26,3,NA,0.386
2020-04-26,4,NA,0.376
2020-04-26,5,NA,0.331
2020-04-26,6,NA,0.681
2020-04-26,7,NA,0.551
2020-04-26,8,NA,0.876
2020-04-26,9,NA,0.862
2020-04-26,10,NA,0.882
2020-04-26,11,NA,1.525
2020-04-26,12,NA,2.696
2020-04-26,13,NA,1.898
2020-04-26,14,NA,0.984
2020-04-26,15,NA,0.447
2020-04-26,16,NA,1.212
2020-04-26,17,NA,1.898
2020-04-26,18,NA,1.702
2020-04-26,19,NA,0.643
2020-04-26,20,NA,0.565
2020-04-26,21,NA,0.536
2020-04-26,22,NA,0.438
2020-04-26,23,NA,0.45
2020-04-27,0,NA,0.446
2020-04-27,1,NA,0.428
2020-04-27,2,NA,0.426
2020-04-27,3,NA,0.439
2020-04-27,4,NA,0.44
2020-04-27,5,NA,0.422
2020-04-27,6,NA,0.786
2020-04-27,7,NA,0.568
2020-04-27,8,NA,0.722
2020-04-27,9,NA,0.871
2020-04-27,10,NA,0.748
2020-04-27,11,NA,1.314
2020-04-27,12,NA,1.522
2020-04-27,13,NA,0.766
2020-04-27,14,NA,0.893
2020-04-27,15,NA,0.719
2020-04-27,16,NA,0.521
2020-04-27,17,NA,1.926
2020-04-27,18,NA,5.511
2020-04-27,19,NA,1.064
2020-04-27,20,NA,0.608
2020-04-27,21,NA,0.75
2020-04-27,22,NA,0.835
2020-04-27,23,NA,0.372
2020-04-28,0,NA,0.34
2020-04-28,1,NA,0.353
2020-04-28,2,NA,0.36
2020-04-28,3,NA,0.33
2020-04-28,4,NA,0.331
2020-04-28,5,NA,0.338
2020-04-28,6,NA,0.664
2020-04-28,7,NA,0.586
2020-04-28,8,NA,2.032
2020-04-28,9,NA,1.389
2020-04-28,10,NA,0.969
2020-04-28,11,NA,2.504
2020-04-28,12,NA,0.969
2020-04-28,13,NA,0.838
2020-04-28,14,NA,2.527
2020-04-28,15,NA,1.33
2020-04-28,16,NA,1.101
2020-04-28,17,NA,2.361
2020-04-28,18,NA,2.85
2020-04-28,19,NA,0.525
2020-04-28,20,NA,0.477
2020-04-28,21,NA,0.528
2020-04-28,22,NA,0.535
2020-04-28,23,NA,0.421
2020-04-29,0,NA,0.364
2020-04-29,1,NA,0.413
2020-04-29,2,NA,0.38
2020-04-29,3,NA,0.35
2020-04-29,4,NA,0.397
2020-04-29,5,NA,0.37
2020-04-29,6,NA,0.721
2020-04-29,7,NA,0.555
2020-04-29,8,NA,0.953
2020-04-29,9,NA,0.799
2020-04-29,10,NA,1.465
2020-04-29,11,NA,1.477
2020-04-29,12,NA,2.714
2020-04-29,13,NA,0.939
2020-04-29,14,NA,0.732
2020-04-29,15,NA,0.646
2020-04-29,16,NA,0.671
2020-04-29,17,NA,0.673
2020-04-29,18,NA,1.291
2020-04-29,19,NA,1.801
2020-04-29,20,NA,0.971
2020-04-29,21,NA,0.665
2020-04-29,22,NA,0.583
2020-04-29,23,NA,0.351
2020-04-30,0,NA,0.352
2020-04-30,1,NA,0.365
2020-04-30,2,NA,0.364
2020-04-30,3,NA,0.33
2020-04-30,4,NA,0.362
2020-04-30,5,NA,0.6
2020-04-30,6,NA,0.457
2020-04-30,7,NA,0.491
2020-04-30,8,NA,0.816
2020-04-30,9,NA,1.141
2020-04-30,10,NA,1.09
2020-04-30,11,NA,1.501
2020-04-30,12,NA,0.813
2020-04-30,13,NA,0.849
2020-04-30,14,NA,1.203
2020-04-30,15,NA,0.754
2020-04-30,16,NA,0.518
2020-04-30,17,NA,0.801
2020-04-30,18,NA,1.963
2020-04-30,19,NA,0.641
2020-04-30,20,NA,0.629
2020-04-30,21,NA,2.984
2020-04-30,22,NA,0.493
2020-04-30,23,NA,0.356
2020-05-01,0,NA,0.591
2020-05-01,1,NA,0.341
2020-05-01,2,NA,0.418
2020-05-01,3,NA,0.385
2020-05-01,4,NA,0.32
2020-05-01,5,NA,0.605
2020-05-01,6,NA,0.46
2020-05-01,7,NA,0.572
2020-05-01,8,NA,0.955
2020-05-01,9,NA,1.033
2020-05-01,10,NA,0.936
2020-05-01,11,NA,1.07
2020-05-01,12,NA,1.414
2020-05-01,13,NA,1.337
2020-05-01,14,NA,0.844
2020-05-01,15,NA,1.886
2020-05-01,16,NA,0.947
2020-05-01,17,NA,0.676
2020-05-01,18,NA,0.631
2020-05-01,19,NA,0.915
2020-05-01,20,NA,0.961
2020-05-01,21,NA,0.474
2020-05-01,22,NA,0.451
2020-05-01,23,NA,0.447
2020-05-02,0,NA,0.378
2020-05-02,1,NA,0.398
2020-05-02,2,NA,0.411
2020-05-02,3,NA,0.399
2020-05-02,4,NA,0.37
2020-05-02,5,NA,0.605
2020-05-02,6,NA,0.512
2020-05-02,7,NA,0.52
2020-05-02,8,NA,0.838
2020-05-02,9,NA,1.127
2020-05-02,10,NA,1.632
2020-05-02,11,NA,0.729
2020-05-02,12,NA,0.466
2020-05-02,13,NA,0.383
2020-05-02,14,NA,0.33
2020-05-02,15,NA,0.371
2020-05-02,16,NA,0.426
2020-05-02,17,NA,1.588
2020-05-02,18,NA,2.221
2020-05-02,19,NA,0.503
2020-05-02,20,NA,0.646
2020-05-02,21,NA,0.447
2020-05-02,22,NA,0.38
2020-05-02,23,NA,0.366
2020-05-03,0,NA,0.325
2020-05-03,1,NA,0.343
2020-05-03,2,NA,0.351
2020-05-03,3,NA,0.306
2020-05-03,4,NA,0.335
2020-05-03,5,NA,0.559
2020-05-03,6,NA,0.377
2020-05-03,7,NA,0.41
2020-05-03,8,NA,0.603
2020-05-03,9,NA,0.686
2020-05-03,10,NA,1.044
2020-05-03,11,NA,0.84
2020-05-03,12,NA,1.066
2020-05-03,13,NA,1.331
2020-05-03,14,NA,1.946
2020-05-03,15,NA,1.187
2020-05-03,16,NA,0.691
2020-05-03,17,NA,2.104
2020-05-03,18,NA,1.036
2020-05-03,19,NA,3.864
2020-05-03,20,NA,1.147
2020-05-03,21,NA,0.565
2020-05-03,22,NA,0.518
2020-05-03,23,NA,0.496
2020-05-04,0,NA,0.463
2020-05-04,1,NA,0.446
2020-05-04,2,NA,0.371
2020-05-04,3,NA,0.423
2020-05-04,4,NA,0.414
2020-05-04,5,NA,0.552
2020-05-04,6,NA,0.576
2020-05-04,7,NA,1.009
2020-05-04,8,NA,1.57
2020-05-04,9,NA,0.946
2020-05-04,10,NA,0.82
2020-05-04,11,NA,2.858
2020-05-04,12,NA,0.757
2020-05-04,13,NA,0.814
2020-05-04,14,NA,0.961
2020-05-04,15,NA,0.899
2020-05-04,16,NA,0.81
2020-05-04,17,NA,0.921
2020-05-04,18,NA,0.921
2020-05-04,19,NA,1.379
2020-05-04,20,NA,1.181
2020-05-04,21,NA,0.803
2020-05-04,22,NA,0.627
2020-05-04,23,NA,0.528
2020-05-05,0,NA,0.49
2020-05-05,1,NA,0.423
2020-05-05,2,NA,0.524
2020-05-05,3,NA,0.46
2020-05-05,4,NA,0.417
2020-05-05,5,NA,0.673
2020-05-05,6,NA,0.531
2020-05-05,7,NA,1.451
2020-05-05,8,NA,1.074
2020-05-05,9,NA,1.025
2020-05-05,10,NA,1.013
2020-05-05,11,NA,1.05
2020-05-05,12,NA,2.794
2020-05-05,13,NA,1.322
2020-05-05,14,NA,0.739
2020-05-05,15,NA,0.574
2020-05-05,16,NA,0.615
2020-05-05,17,NA,0.982
2020-05-05,18,NA,0.531
2020-05-05,19,NA,0.891
2020-05-05,20,NA,1.055
2020-05-05,21,NA,0.673
2020-05-05,22,NA,0.477
2020-05-05,23,NA,0.434
2020-05-06,0,NA,0.397
2020-05-06,1,NA,0.358
2020-05-06,2,NA,0.343
2020-05-06,3,NA,0.371
2020-05-06,4,NA,0.347
2020-05-06,5,NA,0.541
2020-05-06,6,NA,0.426
2020-05-06,7,NA,0.443
2020-05-06,8,NA,0.728
2020-05-06,9,NA,0.811
2020-05-06,10,NA,0.843
2020-05-06,11,NA,0.741
2020-05-06,12,NA,0.894
2020-05-06,13,NA,0.879
2020-05-06,14,NA,0.79
2020-05-06,15,NA,0.649
2020-05-06,16,NA,2.609
2020-05-06,17,NA,1.413
2020-05-06,18,NA,2.085
2020-05-06,19,NA,0.578
2020-05-06,20,NA,0.564
2020-05-06,21,NA,0.59
2020-05-06,22,NA,0.599
2020-05-06,23,NA,0.646
2020-05-07,0,NA,0.525
2020-05-07,1,NA,0.366
2020-05-07,2,NA,0.37
2020-05-07,3,NA,0.309
2020-05-07,4,NA,0.354
2020-05-07,5,NA,0.559
2020-05-07,6,NA,0.465
2020-05-07,7,NA,0.482
2020-05-07,8,NA,0.726
2020-05-07,9,NA,0.839
2020-05-07,10,NA,1.213
2020-05-07,11,NA,1.278
2020-05-07,12,NA,0.799
2020-05-07,13,NA,0.859
2020-05-07,14,NA,1.526
2020-05-07,15,NA,0.731
2020-05-07,16,NA,0.602
2020-05-07,17,NA,4.903
2020-05-07,18,NA,3.02
2020-05-07,19,NA,1.481
2020-05-07,20,NA,0.586
2020-05-07,21,NA,0.42
2020-05-07,22,NA,0.407
2020-05-07,23,NA,0.403
2020-05-08,0,NA,0.364
2020-05-08,1,NA,0.328
2020-05-08,2,NA,0.356
2020-05-08,3,NA,0.347
2020-05-08,4,NA,0.319
2020-05-08,5,NA,0.538
2020-05-08,6,NA,0.465
2020-05-08,7,NA,0.426
2020-05-08,8,NA,0.731
2020-05-08,9,NA,0.986
2020-05-08,10,NA,1.09
2020-05-08,11,NA,0.931
2020-05-08,12,NA,1.762
2020-05-08,13,NA,1.191
2020-05-08,14,NA,1.263
2020-05-08,15,NA,1.237
2020-05-08,16,NA,1.031
2020-05-08,17,NA,1.557
2020-05-08,18,NA,1.152
2020-05-08,19,NA,1.043
2020-05-08,20,NA,0.897
2020-05-08,21,NA,0.574
2020-05-08,22,NA,0.533
2020-05-08,23,NA,0.52
2020-05-09,0,NA,0.463
2020-05-09,1,NA,0.441
2020-05-09,2,NA,0.397
2020-05-09,3,NA,0.389
2020-05-09,4,NA,0.422
2020-05-09,5,NA,0.581
2020-05-09,6,NA,0.496
2020-05-09,7,NA,0.538
2020-05-09,8,NA,0.699
2020-05-09,9,NA,0.903
2020-05-09,10,NA,1.505
2020-05-09,11,NA,1.656
2020-05-09,12,NA,1.66
2020-05-09,13,NA,2.262
2020-05-09,14,NA,0.396
2020-05-09,15,NA,0.381
2020-05-09,16,NA,0.422
2020-05-09,17,NA,0.563
2020-05-09,18,NA,0.892
2020-05-09,19,NA,0.895
2020-05-09,20,NA,0.411
2020-05-09,21,NA,0.384
2020-05-09,22,NA,1.55
2020-05-09,23,NA,0.666
2020-05-10,0,NA,0.394
2020-05-10,1,NA,0.387
2020-05-10,2,NA,0.372
2020-05-10,3,NA,0.353
2020-05-10,4,NA,0.362
2020-05-10,5,NA,0.566
2020-05-10,6,NA,0.405
2020-05-10,7,NA,0.425
2020-05-10,8,NA,0.442
2020-05-10,9,NA,0.913
2020-05-10,10,NA,2.423
2020-05-10,11,NA,3.927
2020-05-10,12,NA,0.731
2020-05-10,13,NA,1.138
2020-05-10,14,NA,0.733
2020-05-10,15,NA,0.594
2020-05-10,16,NA,1.001
2020-05-10,17,NA,2.542
2020-05-10,18,NA,1.515
2020-05-10,19,NA,0.678
2020-05-10,20,NA,0.778
2020-05-10,21,NA,0.903
2020-05-10,22,NA,1.035
2020-05-10,23,NA,0.604
2020-05-11,0,NA,0.59
2020-05-11,1,NA,0.517
2020-05-11,2,NA,0.396
2020-05-11,3,NA,0.412
2020-05-11,4,NA,0.428
2020-05-11,5,NA,0.62
2020-05-11,6,NA,0.446
2020-05-11,7,NA,0.557
2020-05-11,8,NA,0.802
2020-05-11,9,NA,0.994
2020-05-11,10,NA,0.67
2020-05-11,11,NA,0.805
2020-05-11,12,NA,0.846
2020-05-11,13,NA,0.713
2020-05-11,14,NA,0.852
2020-05-11,15,NA,0.709
2020-05-11,16,NA,0.61
2020-05-11,17,NA,2.812
2020-05-11,18,NA,1.133
2020-05-11,19,NA,1.109
2020-05-11,20,NA,0.689
2020-05-11,21,NA,0.499
2020-05-11,22,NA,0.498
2020-05-11,23,NA,0.495
2020-05-12,0,NA,0.426
2020-05-12,1,NA,0.457
2020-05-12,2,NA,0.404
2020-05-12,3,NA,0.371
2020-05-12,4,NA,0.36
2020-05-12,5,NA,0.531
2020-05-12,6,NA,0.431
2020-05-12,7,NA,0.447
2020-05-12,8,NA,0.743
2020-05-12,9,NA,0.811
2020-05-12,10,NA,0.82
2020-05-12,11,NA,1.563
2020-05-12,12,NA,1.389
2020-05-12,13,NA,2.697
2020-05-12,14,NA,1.158
2020-05-12,15,NA,0.919
2020-05-12,16,NA,1.885
2020-05-12,17,NA,2.412
2020-05-12,18,NA,0.938
2020-05-12,19,NA,0.624
2020-05-12,20,NA,0.587
2020-05-12,21,NA,0.52
2020-05-12,22,NA,0.466
2020-05-12,23,NA,0.435
2020-05-13,0,NA,0.405
2020-05-13,1,NA,0.396
2020-05-13,2,NA,0.401
2020-05-13,3,NA,0.404
2020-05-13,4,NA,0.419
2020-05-13,5,NA,0.601
2020-05-13,6,NA,0.448
2020-05-13,7,NA,0.59
2020-05-13,8,NA,1.417
2020-05-13,9,NA,1.408
2020-05-13,10,NA,0.834
2020-05-13,11,NA,1.19
2020-05-13,12,NA,1.687
2020-05-13,13,NA,1.415
2020-05-13,14,NA,0.838
2020-05-13,15,NA,0.831
2020-05-13,16,NA,1.486
2020-05-13,17,NA,2.158
2020-05-13,18,NA,0.663
2020-05-13,19,NA,0.793
2020-05-13,20,NA,0.671
2020-05-13,21,NA,0.559
2020-05-13,22,NA,0.515
2020-05-13,23,NA,0.465
2020-05-14,0,NA,0.392
2020-05-14,1,NA,0.393
2020-05-14,2,NA,0.411
2020-05-14,3,NA,0.395
2020-05-14,4,NA,0.358
2020-05-14,5,NA,0.604
2020-05-14,6,NA,0.461
2020-05-14,7,NA,0.577
2020-05-14,8,NA,0.57
2020-05-14,9,NA,0.635
2020-05-14,10,NA,1.32
2020-05-14,11,NA,1.344
2020-05-14,12,NA,1.475
2020-05-14,13,NA,2.466
2020-05-14,14,NA,0.738
2020-05-14,15,NA,0.719
2020-05-14,16,NA,1.285
2020-05-14,17,NA,0.676
2020-05-14,18,NA,1.488
2020-05-14,19,NA,0.577
2020-05-14,20,NA,0.822
2020-05-14,21,NA,1.253
2020-05-14,22,NA,0.583
2020-05-14,23,NA,0.568
2020-05-15,0,NA,0.488
2020-05-15,1,NA,0.47
2020-05-15,2,NA,0.427
2020-05-15,3,NA,0.464
2020-05-15,4,NA,0.462
2020-05-15,5,NA,0.675
2020-05-15,6,NA,0.501
2020-05-15,7,NA,0.69
2020-05-15,8,NA,0.716
2020-05-15,9,NA,1.208
2020-05-15,10,NA,0.932
2020-05-15,11,NA,1.749
2020-05-15,12,NA,1.776
2020-05-15,13,NA,0.981
2020-05-15,14,NA,1.969
2020-05-15,15,NA,1.668
2020-05-15,16,NA,1.853
2020-05-15,17,NA,0.527
2020-05-15,18,NA,0.436
2020-05-15,19,NA,0.431
2020-05-15,20,NA,0.415
2020-05-15,21,NA,0.406
2020-05-15,22,NA,0.466
2020-05-15,23,NA,0.536
2020-05-16,0,NA,0.507
2020-05-16,1,NA,0.466
2020-05-16,2,NA,0.396
2020-05-16,3,NA,0.403
2020-05-16,4,NA,0.382
2020-05-16,5,NA,0.556
2020-05-16,6,NA,0.484
2020-05-16,7,NA,0.452
2020-05-16,8,NA,0.688
2020-05-16,9,NA,1.017
2020-05-16,10,NA,2.114
2020-05-16,11,NA,2.081
2020-05-16,12,NA,1.481
2020-05-16,13,NA,0.843
2020-05-16,14,NA,2.277
2020-05-16,15,NA,2.352
2020-05-16,16,NA,2.305
2020-05-16,17,NA,1.999
2020-05-16,18,NA,1.147
2020-05-16,19,NA,0.631
2020-05-16,20,NA,0.543
2020-05-16,21,NA,0.605
2020-05-16,22,NA,0.544
2020-05-16,23,NA,0.424
2020-05-17,0,NA,0.427
2020-05-17,1,NA,0.408
2020-05-17,2,NA,0.402
2020-05-17,3,NA,0.439
2020-05-17,4,NA,0.438
2020-05-17,5,NA,0.655
2020-05-17,6,NA,0.56
2020-05-17,7,NA,0.515
2020-05-17,8,NA,0.742
2020-05-17,9,NA,1.257
2020-05-17,10,NA,0.561
2020-05-17,11,NA,1.007
2020-05-17,12,NA,1.462
2020-05-17,13,NA,0.745
2020-05-17,14,NA,2.616
2020-05-17,15,NA,1.061
2020-05-17,16,NA,0.794
2020-05-17,17,NA,1.748
2020-05-17,18,NA,1.22
2020-05-17,19,NA,0.568
2020-05-17,20,NA,0.779
2020-05-17,21,NA,1.9
2020-05-17,22,NA,1.271
2020-05-17,23,NA,0.513
2020-05-18,0,NA,0.388
2020-05-18,1,NA,0.369
2020-05-18,2,NA,0.367
2020-05-18,3,NA,0.32
2020-05-18,4,NA,0.355
2020-05-18,5,NA,0.557
2020-05-18,6,NA,0.409
2020-05-18,7,NA,0.456
2020-05-18,8,NA,0.707
2020-05-18,9,NA,0.961
2020-05-18,10,NA,0.893
2020-05-18,11,NA,0.895
2020-05-18,12,NA,0.57
2020-05-18,13,NA,0.478
2020-05-18,14,NA,0.361
2020-05-18,15,NA,0.499
2020-05-18,16,NA,1.049
2020-05-18,17,NA,0.988
2020-05-18,18,NA,1.392
2020-05-18,19,NA,1.135
2020-05-18,20,NA,1.187
2020-05-18,21,NA,0.525
2020-05-18,22,NA,0.523
2020-05-18,23,NA,0.481
2020-05-19,0,NA,0.386
2020-05-19,1,NA,0.358
2020-05-19,2,NA,0.397
2020-05-19,3,NA,0.394
2020-05-19,4,NA,0.345
2020-05-19,5,NA,0.585
2020-05-19,6,NA,0.459
2020-05-19,7,NA,0.678
2020-05-19,8,NA,0.632
2020-05-19,9,NA,3.442
2020-05-19,10,NA,0.897
2020-05-19,11,NA,0.769
2020-05-19,12,NA,0.857
2020-05-19,13,NA,0.699
2020-05-19,14,NA,0.77
2020-05-19,15,NA,2.331
2020-05-19,16,NA,0.75
2020-05-19,17,NA,0.714
2020-05-19,18,NA,0.694
2020-05-19,19,NA,1.126
2020-05-19,20,NA,0.476
2020-05-19,21,NA,0.582
2020-05-19,22,NA,0.576
2020-05-19,23,NA,0.522
2020-05-20,0,NA,0.469
2020-05-20,1,NA,0.4
2020-05-20,2,NA,0.389
2020-05-20,3,NA,0.394
2020-05-20,4,NA,0.357
2020-05-20,5,NA,0.592
2020-05-20,6,NA,0.468
2020-05-20,7,NA,0.406
2020-05-20,8,NA,0.694
2020-05-20,9,NA,0.882
2020-05-20,10,NA,0.774
2020-05-20,11,NA,0.832
2020-05-20,12,NA,0.911
2020-05-20,13,NA,0.946
2020-05-20,14,NA,1.137
2020-05-20,15,NA,1.291
2020-05-20,16,NA,0.695
2020-05-20,17,NA,0.523
2020-05-20,18,NA,2.274
2020-05-20,19,NA,0.833
2020-05-20,20,NA,1.047
2020-05-20,21,NA,0.597
2020-05-20,22,NA,0.534
2020-05-20,23,NA,0.457
2020-05-21,0,NA,0.379
2020-05-21,1,NA,0.391
2020-05-21,2,NA,0.379
2020-05-21,3,NA,0.399
2020-05-21,4,NA,0.406
2020-05-21,5,NA,0.554
2020-05-21,6,NA,0.465
2020-05-21,7,NA,0.46
2020-05-21,8,NA,0.751
2020-05-21,9,NA,1.014
2020-05-21,10,NA,0.647
2020-05-21,11,NA,0.729
2020-05-21,12,NA,0.723
2020-05-21,13,NA,0.628
2020-05-21,14,NA,0.666
2020-05-21,15,NA,0.641
2020-05-21,16,NA,1.153
2020-05-21,17,NA,2.851
2020-05-21,18,NA,1.599
2020-05-21,19,NA,0.988
2020-05-21,20,NA,1.085
2020-05-21,21,NA,1.855
2020-05-21,22,NA,0.583
2020-05-21,23,NA,0.498
2020-05-22,0,NA,0.391
2020-05-22,1,NA,0.35
2020-05-22,2,NA,0.342
2020-05-22,3,NA,0.328
2020-05-22,4,NA,0.342
2020-05-22,5,NA,0.551
2020-05-22,6,NA,0.388
2020-05-22,7,NA,0.406
2020-05-22,8,NA,0.602
2020-05-22,9,NA,0.727
2020-05-22,10,NA,0.902
2020-05-22,11,NA,0.814
2020-05-22,12,NA,1.09
2020-05-22,13,NA,1.022
2020-05-22,14,NA,0.855
2020-05-22,15,NA,0.722
2020-05-22,16,NA,1.886
2020-05-22,17,NA,1.35
2020-05-22,18,NA,1.036
2020-05-22,19,NA,1.074
2020-05-22,20,NA,0.605
2020-05-22,21,NA,0.578
2020-05-22,22,NA,0.545
2020-05-22,23,NA,0.51
2020-05-23,0,NA,0.476
2020-05-23,1,NA,0.417
2020-05-23,2,NA,0.41
2020-05-23,3,NA,0.438
2020-05-23,4,NA,0.395
2020-05-23,5,NA,0.784
2020-05-23,6,NA,0.488
2020-05-23,7,NA,0.496
2020-05-23,8,NA,0.748
2020-05-23,9,NA,0.787
2020-05-23,10,NA,0.709
2020-05-23,11,NA,0.461
2020-05-23,12,NA,1.584
2020-05-23,13,NA,1.274
2020-05-23,14,NA,0.937
2020-05-23,15,NA,0.758
2020-05-23,16,NA,1.088
2020-05-23,17,NA,3.196
2020-05-23,18,NA,0.901
2020-05-23,19,NA,1.025
2020-05-23,20,NA,0.855
2020-05-23,21,NA,1.627
2020-05-23,22,NA,0.883
2020-05-23,23,NA,0.382
2020-05-24,0,NA,0.363
2020-05-24,1,NA,0.335
2020-05-24,2,NA,0.345
2020-05-24,3,NA,0.357
2020-05-24,4,NA,0.348
2020-05-24,5,NA,0.543
2020-05-24,6,NA,0.407
2020-05-24,7,NA,0.404
2020-05-24,8,NA,0.626
2020-05-24,9,NA,0.83
2020-05-24,10,NA,1.7
2020-05-24,11,NA,2.752
2020-05-24,12,NA,3.343
2020-05-24,13,NA,0.675
2020-05-24,14,NA,0.822
2020-05-24,15,NA,2.741
2020-05-24,16,NA,4.716
2020-05-24,17,NA,1.896
2020-05-24,18,NA,0.841
2020-05-24,19,NA,2.532
2020-05-24,20,NA,5.608
2020-05-24,21,NA,1.622
2020-05-24,22,NA,0.585
2020-05-24,23,NA,0.557
2020-05-25,0,NA,0.454
2020-05-25,1,NA,0.372
2020-05-25,2,NA,0.375
2020-05-25,3,NA,0.413
2020-05-25,4,NA,0.39
2020-05-25,5,NA,0.59
2020-05-25,6,NA,0.45
2020-05-25,7,NA,0.639
2020-05-25,8,NA,0.956
2020-05-25,9,NA,0.745
2020-05-25,10,NA,0.63
2020-05-25,11,NA,0.726
2020-05-25,12,NA,0.995
2020-05-25,13,NA,1.303
2020-05-25,14,NA,1.293
2020-05-25,15,NA,0.977
2020-05-25,16,NA,0.646
2020-05-25,17,NA,0.933
2020-05-25,18,NA,0.499
2020-05-25,19,NA,1.16
2020-05-25,20,NA,0.993
2020-05-25,21,NA,0.615
2020-05-25,22,NA,0.48
2020-05-25,23,NA,0.443
2020-05-26,0,NA,0.433
2020-05-26,1,NA,0.408
2020-05-26,2,NA,0.387
2020-05-26,3,NA,0.386
2020-05-26,4,NA,0.417
2020-05-26,5,NA,0.598
2020-05-26,6,NA,0.447
2020-05-26,7,NA,0.57
2020-05-26,8,NA,0.741
2020-05-26,9,NA,0.955
2020-05-26,10,NA,1.238
2020-05-26,11,NA,1.661
2020-05-26,12,NA,2.094
2020-05-26,13,NA,0.828
2020-05-26,14,NA,0.792
2020-05-26,15,NA,1.237
2020-05-26,16,NA,1.139
2020-05-26,17,NA,0.828
2020-05-26,18,NA,0.827
2020-05-26,19,NA,1.158
2020-05-26,20,NA,0.944
2020-05-26,21,NA,0.7
2020-05-26,22,NA,0.589
2020-05-26,23,NA,0.49
2020-05-27,0,NA,0.379
2020-05-27,1,NA,0.36
2020-05-27,2,NA,0.388
2020-05-27,3,NA,0.388
2020-05-27,4,NA,0.387
2020-05-27,5,NA,0.56
2020-05-27,6,NA,0.435
2020-05-27,7,NA,0.509
2020-05-27,8,NA,0.822
2020-05-27,9,NA,1.063
2020-05-27,10,NA,1.149
2020-05-27,11,NA,2.071
2020-05-27,12,NA,1.576
2020-05-27,13,NA,1.28
2020-05-27,14,NA,1.293
2020-05-27,15,NA,1.238
2020-05-27,16,NA,1.169
2020-05-27,17,NA,1.744
2020-05-27,18,NA,1.863
2020-05-27,19,NA,2.163
2020-05-27,20,NA,1.019
2020-05-27,21,NA,0.616
2020-05-27,22,NA,0.547
2020-05-27,23,NA,0.396
2020-05-28,0,NA,0.36
2020-05-28,1,NA,0.354
2020-05-28,2,NA,0.365
2020-05-28,3,NA,0.364
2020-05-28,4,NA,0.341
2020-05-28,5,NA,0.533
2020-05-28,6,NA,0.433
2020-05-28,7,NA,0.535
2020-05-28,8,NA,0.748
2020-05-28,9,NA,1.178
2020-05-28,10,NA,0.832
2020-05-28,11,NA,1.163
2020-05-28,12,NA,1.777
2020-05-28,13,NA,1.116
2020-05-28,14,NA,0.907
2020-05-28,15,NA,0.786
2020-05-28,16,NA,0.462
2020-05-28,17,NA,1.501
2020-05-28,18,NA,0.947
2020-05-28,19,NA,0.783
2020-05-28,20,NA,0.991
2020-05-28,21,NA,0.579
2020-05-28,22,NA,0.571
2020-05-28,23,NA,0.47
2020-05-29,0,NA,0.388
2020-05-29,1,NA,0.374
2020-05-29,2,NA,0.391
2020-05-29,3,NA,0.401
2020-05-29,4,NA,0.346
2020-05-29,5,NA,0.549
2020-05-29,6,NA,0.432
2020-05-29,7,NA,0.532
2020-05-29,8,NA,1.649
2020-05-29,9,NA,1.188
