station_name,station_id,station_operator,prov,lat,lon,elev,climate_id,WMO_id,TC_id,date,time,year,month,day,hour,weather,hmdx,hmdx_flag,precip_amt,precip_amt_flag,pressure,pressure_flag,rel_hum,rel_hum_flag,temp,temp_dew,temp_dew_flag,temp_flag,visib,visib_flag,wind_chill,wind_chill_flag,wind_dir,wind_dir_flag,wind_spd,wind_spd_flag
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T10:00:00Z,2022,08,26,10:00,NA,31,NA,0,NA,95.67,NA,37,NA,28.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T11:00:00Z,2022,08,26,11:00,NA,31,NA,0,NA,95.6,NA,34,NA,29.1,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T12:00:00Z,2022,08,26,12:00,NA,33,NA,0,NA,95.52,NA,32,NA,30.5,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T13:00:00Z,2022,08,26,13:00,NA,34,NA,0,NA,95.43,NA,28,NA,32.1,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T14:00:00Z,2022,08,26,14:00,NA,34,NA,0,NA,95.35,NA,26,NA,32.3,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T15:00:00Z,2022,08,26,15:00,NA,33,NA,0,NA,95.28,NA,24,NA,32,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T16:00:00Z,2022,08,26,16:00,NA,32,NA,0,NA,95.24,NA,24,NA,31.7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T17:00:00Z,2022,08,26,17:00,NA,29,NA,0,NA,95.23,NA,20,NA,30.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T18:00:00Z,2022,08,26,18:00,NA,27,NA,0,NA,95.23,NA,20,NA,28.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T19:00:00Z,2022,08,26,19:00,NA,27,NA,0,NA,95.31,NA,28,NA,26.7,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T20:00:00Z,2022,08,26,20:00,NA,26,NA,0,NA,95.39,NA,38,NA,24.7,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T21:00:00Z,2022,08,26,21:00,NA,25,NA,0,NA,95.38,NA,43,NA,23.5,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T22:00:00Z,2022,08,26,22:00,NA,NA,NA,0,NA,95.4,NA,48,NA,22.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-26,2022-08-26T23:00:00Z,2022,08,26,23:00,NA,NA,NA,0,NA,95.41,NA,48,NA,21.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T00:00:00Z,2022,08,27,00:00,NA,NA,NA,0,NA,95.39,NA,49,NA,20.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T01:00:00Z,2022,08,27,01:00,NA,NA,NA,0,NA,95.35,NA,46,NA,21.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T02:00:00Z,2022,08,27,02:00,NA,NA,NA,0,NA,95.34,NA,47,NA,20.8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T03:00:00Z,2022,08,27,03:00,NA,NA,NA,0,NA,95.36,NA,47,NA,20.4,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T04:00:00Z,2022,08,27,04:00,NA,NA,NA,0,NA,95.45,NA,47,NA,18.7,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T05:00:00Z,2022,08,27,05:00,NA,NA,NA,0,NA,95.52,NA,51,NA,17.9,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T06:00:00Z,2022,08,27,06:00,NA,NA,NA,0,NA,95.61,NA,50,NA,17.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T07:00:00Z,2022,08,27,07:00,NA,NA,NA,0,NA,95.64,NA,49,NA,17.1,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T08:00:00Z,2022,08,27,08:00,NA,NA,NA,0,NA,95.68,NA,59,NA,16.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T09:00:00Z,2022,08,27,09:00,NA,NA,NA,0,NA,95.7,NA,48,NA,17.9,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T10:00:00Z,2022,08,27,10:00,NA,NA,NA,0,NA,95.7,NA,44,NA,18.2,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T11:00:00Z,2022,08,27,11:00,NA,NA,NA,0,NA,95.7,NA,43,NA,18.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T12:00:00Z,2022,08,27,12:00,NA,NA,NA,0,NA,95.71,NA,44,NA,19,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T13:00:00Z,2022,08,27,13:00,NA,NA,NA,0,NA,95.67,NA,41,NA,20.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T14:00:00Z,2022,08,27,14:00,NA,NA,NA,0,NA,95.68,NA,44,NA,19.9,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T15:00:00Z,2022,08,27,15:00,NA,NA,NA,0,NA,95.68,NA,52,NA,18.9,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T16:00:00Z,2022,08,27,16:00,NA,NA,NA,0,NA,95.7,NA,43,NA,19.4,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T17:00:00Z,2022,08,27,17:00,NA,NA,NA,0,NA,95.72,NA,46,NA,19.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T18:00:00Z,2022,08,27,18:00,NA,NA,NA,0,NA,95.72,NA,46,NA,19,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T19:00:00Z,2022,08,27,19:00,NA,NA,NA,0,NA,95.76,NA,49,NA,18.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T20:00:00Z,2022,08,27,20:00,NA,NA,NA,0,NA,95.82,NA,57,NA,16.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T21:00:00Z,2022,08,27,21:00,NA,NA,NA,0,NA,95.87,NA,55,NA,16.1,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T22:00:00Z,2022,08,27,22:00,NA,NA,NA,0,NA,95.91,NA,55,NA,16.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-27,2022-08-27T23:00:00Z,2022,08,27,23:00,NA,NA,NA,0,NA,95.94,NA,57,NA,15.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T00:00:00Z,2022,08,28,00:00,NA,NA,NA,0,NA,95.99,NA,58,NA,15.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T01:00:00Z,2022,08,28,01:00,NA,NA,NA,0,NA,96.01,NA,55,NA,15.8,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T02:00:00Z,2022,08,28,02:00,NA,NA,NA,0,NA,96.02,NA,66,NA,13.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T03:00:00Z,2022,08,28,03:00,NA,NA,NA,0,NA,96.04,NA,69,NA,13,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T04:00:00Z,2022,08,28,04:00,NA,NA,NA,0,NA,96.05,NA,71,NA,12.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T05:00:00Z,2022,08,28,05:00,NA,NA,NA,0,NA,96.05,NA,72,NA,12.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T06:00:00Z,2022,08,28,06:00,NA,NA,NA,0,NA,96.09,NA,76,NA,11.7,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T07:00:00Z,2022,08,28,07:00,NA,NA,NA,0,NA,96.13,NA,65,NA,14.1,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T08:00:00Z,2022,08,28,08:00,NA,NA,NA,0,NA,96.16,NA,54,NA,16.9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T09:00:00Z,2022,08,28,09:00,NA,NA,NA,0,NA,96.16,NA,44,NA,18.5,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T10:00:00Z,2022,08,28,10:00,NA,NA,NA,0,NA,96.13,NA,41,NA,19.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T11:00:00Z,2022,08,28,11:00,NA,NA,NA,0,NA,96.12,NA,37,NA,21.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T12:00:00Z,2022,08,28,12:00,NA,NA,NA,0,NA,96.06,NA,34,NA,22,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T13:00:00Z,2022,08,28,13:00,NA,NA,NA,0,NA,96.07,NA,31,NA,23.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T14:00:00Z,2022,08,28,14:00,NA,NA,NA,0,NA,96,NA,33,NA,23.7,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T15:00:00Z,2022,08,28,15:00,NA,NA,NA,0,NA,95.96,NA,31,NA,24.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T16:00:00Z,2022,08,28,16:00,NA,25,NA,0,NA,95.91,NA,33,NA,24.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T17:00:00Z,2022,08,28,17:00,NA,25,NA,0,NA,95.9,NA,32,NA,24.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T18:00:00Z,2022,08,28,18:00,NA,25,NA,0,NA,95.9,NA,32,NA,24.8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T19:00:00Z,2022,08,28,19:00,NA,NA,NA,0,NA,95.93,NA,43,NA,21.3,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T20:00:00Z,2022,08,28,20:00,NA,NA,NA,0,NA,96,NA,50,NA,20,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T21:00:00Z,2022,08,28,21:00,NA,NA,NA,0,NA,96.03,NA,57,NA,17.8,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T22:00:00Z,2022,08,28,22:00,NA,NA,NA,0,NA,96.06,NA,59,NA,16.9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-28,2022-08-28T23:00:00Z,2022,08,28,23:00,NA,NA,NA,0,NA,96.11,NA,63,NA,15.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T00:00:00Z,2022,08,29,00:00,NA,NA,NA,0,NA,96.16,NA,64,NA,15.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T01:00:00Z,2022,08,29,01:00,NA,NA,NA,0,NA,96.19,NA,70,NA,14,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T02:00:00Z,2022,08,29,02:00,NA,NA,NA,0,NA,96.26,NA,76,NA,13.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T03:00:00Z,2022,08,29,03:00,NA,NA,NA,0,NA,96.29,NA,72,NA,13.5,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T04:00:00Z,2022,08,29,04:00,NA,NA,NA,0,NA,96.33,NA,75,NA,12.8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T05:00:00Z,2022,08,29,05:00,NA,NA,NA,0,NA,96.35,NA,74,NA,13.7,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T06:00:00Z,2022,08,29,06:00,NA,NA,NA,0,NA,96.39,NA,71,NA,13.3,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T07:00:00Z,2022,08,29,07:00,NA,NA,NA,0,NA,96.43,NA,66,NA,15.9,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T08:00:00Z,2022,08,29,08:00,NA,NA,NA,0,NA,96.42,NA,55,NA,17.8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T09:00:00Z,2022,08,29,09:00,NA,NA,NA,0,NA,96.46,NA,51,NA,19.6,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T10:00:00Z,2022,08,29,10:00,NA,NA,NA,0,NA,96.47,NA,46,NA,21.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T11:00:00Z,2022,08,29,11:00,NA,25,NA,0,NA,96.43,NA,36,NA,24.3,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T12:00:00Z,2022,08,29,12:00,NA,26,NA,0,NA,96.37,NA,33,NA,25.5,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T13:00:00Z,2022,08,29,13:00,NA,28,NA,0,NA,96.28,NA,29,NA,27.9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T14:00:00Z,2022,08,29,14:00,NA,29,NA,0,NA,96.22,NA,27,NA,28.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T15:00:00Z,2022,08,29,15:00,NA,31,NA,0,NA,96.18,NA,26,NA,30.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T16:00:00Z,2022,08,29,16:00,NA,31,NA,0,NA,96.14,NA,27,NA,30.3,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T17:00:00Z,2022,08,29,17:00,NA,31,NA,0,NA,96.12,NA,26,NA,30.5,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T18:00:00Z,2022,08,29,18:00,NA,31,NA,0,NA,96.12,NA,36,NA,28.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T19:00:00Z,2022,08,29,19:00,NA,27,NA,0,NA,96.17,NA,43,NA,24.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T20:00:00Z,2022,08,29,20:00,NA,25,NA,0,NA,96.24,NA,46,NA,23.4,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T21:00:00Z,2022,08,29,21:00,NA,NA,NA,0,NA,96.28,NA,53,NA,22.1,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T22:00:00Z,2022,08,29,22:00,NA,NA,NA,0,NA,96.31,NA,57,NA,19.6,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-29,2022-08-29T23:00:00Z,2022,08,29,23:00,NA,NA,NA,0,NA,96.35,NA,56,NA,19.6,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T00:00:00Z,2022,08,30,00:00,NA,NA,NA,0,NA,96.38,NA,64,NA,17.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T01:00:00Z,2022,08,30,01:00,NA,NA,NA,0,NA,96.42,NA,64,NA,17.2,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T02:00:00Z,2022,08,30,02:00,NA,NA,NA,0,NA,96.44,NA,66,NA,16.6,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T03:00:00Z,2022,08,30,03:00,NA,NA,NA,0,NA,96.47,NA,69,NA,16.1,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T04:00:00Z,2022,08,30,04:00,NA,NA,NA,0,NA,96.5,NA,72,NA,15.9,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T05:00:00Z,2022,08,30,05:00,NA,NA,NA,0,NA,96.53,NA,76,NA,15,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T06:00:00Z,2022,08,30,06:00,NA,NA,NA,0,NA,96.58,NA,76,NA,15,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T07:00:00Z,2022,08,30,07:00,NA,NA,NA,0,NA,96.62,NA,59,NA,19.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T08:00:00Z,2022,08,30,08:00,NA,NA,NA,0,NA,96.63,NA,56,NA,21.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T09:00:00Z,2022,08,30,09:00,NA,26,NA,0,NA,96.61,NA,49,NA,23.5,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T10:00:00Z,2022,08,30,10:00,NA,28,NA,0,NA,96.57,NA,44,NA,25.6,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T11:00:00Z,2022,08,30,11:00,NA,30,NA,0,NA,96.52,NA,39,NA,27.5,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2022-08-30,2022-08-30T12:00:00Z,2022,08,30,12:00,NA,31,NA,0,NA,96.44,NA,34,NA,29.1,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
