date,day,hour,kWh
2024-08-30T14:00:00Z,2024-08-30,14,8.97
2024-08-30T15:00:00Z,2024-08-30,15,6.69
2024-08-30T16:00:00Z,2024-08-30,16,2.88
2024-08-30T17:00:00Z,2024-08-30,17,1.82
2024-08-30T18:00:00Z,2024-08-30,18,0.49
2024-08-30T19:00:00Z,2024-08-30,19,0.09
2024-08-31T05:00:00Z,2024-08-31,5,0
2024-08-31T06:00:00Z,2024-08-31,6,0.08
2024-08-31T07:00:00Z,2024-08-31,7,1.17
2024-08-31T08:00:00Z,2024-08-31,8,3.6
2024-08-31T09:00:00Z,2024-08-31,9,6.07
2024-08-31T10:00:00Z,2024-08-31,10,7.97
2024-08-31T11:00:00Z,2024-08-31,11,9.28
2024-08-31T12:00:00Z,2024-08-31,12,9.81
2024-08-31T13:00:00Z,2024-08-31,13,9.67
2024-08-31T14:00:00Z,2024-08-31,14,8.9
2024-08-31T15:00:00Z,2024-08-31,15,6.69
2024-08-31T16:00:00Z,2024-08-31,16,2.85
2024-08-31T17:00:00Z,2024-08-31,17,1.79
2024-08-31T18:00:00Z,2024-08-31,18,0.49
2024-08-31T19:00:00Z,2024-08-31,19,0.08
2024-09-01T05:00:00Z,2024-09-01,5,0
2024-09-01T06:00:00Z,2024-09-01,6,0.1
2024-09-01T07:00:00Z,2024-09-01,7,1.16
2024-09-01T08:00:00Z,2024-09-01,8,3.47
2024-09-01T09:00:00Z,2024-09-01,9,5.85
2024-09-01T10:00:00Z,2024-09-01,10,7.72
2024-09-01T11:00:00Z,2024-09-01,11,9.03
2024-09-01T12:00:00Z,2024-09-01,12,9.38
2024-09-01T13:00:00Z,2024-09-01,13,9.28
2024-09-01T14:00:00Z,2024-09-01,14,8.59
2024-09-01T15:00:00Z,2024-09-01,15,6.25
2024-09-01T16:00:00Z,2024-09-01,16,2.82
2024-09-01T17:00:00Z,2024-09-01,17,2.05
2024-09-01T18:00:00Z,2024-09-01,18,0.73
2024-09-01T19:00:00Z,2024-09-01,19,0.16
2024-09-02T06:00:00Z,2024-09-02,6,0.03
2024-09-02T07:00:00Z,2024-09-02,7,1.15
2024-09-02T08:00:00Z,2024-09-02,8,2.36
2024-09-02T09:00:00Z,2024-09-02,9,1.95
2024-09-02T10:00:00Z,2024-09-02,10,3.53
2024-09-02T11:00:00Z,2024-09-02,11,4.48
2024-09-02T12:00:00Z,2024-09-02,12,3.9
2024-09-02T13:00:00Z,2024-09-02,13,3.69
2024-09-02T14:00:00Z,2024-09-02,14,4.91
2024-09-02T15:00:00Z,2024-09-02,15,1.05
2024-09-02T16:00:00Z,2024-09-02,16,1.74
2024-09-02T17:00:00Z,2024-09-02,17,0.74
2024-09-02T18:00:00Z,2024-09-02,18,0.24
2024-09-02T19:00:00Z,2024-09-02,19,0.04
2024-09-03T06:00:00Z,2024-09-03,6,0.07
2024-09-03T07:00:00Z,2024-09-03,7,1.08
2024-09-03T08:00:00Z,2024-09-03,8,3.35
2024-09-03T09:00:00Z,2024-09-03,9,5.91
2024-09-03T10:00:00Z,2024-09-03,10,7.27
2024-09-03T11:00:00Z,2024-09-03,11,8.85
2024-09-03T12:00:00Z,2024-09-03,12,9.09
2024-09-03T13:00:00Z,2024-09-03,13,8.25
2024-09-03T14:00:00Z,2024-09-03,14,7.55
2024-09-03T15:00:00Z,2024-09-03,15,6.51
2024-09-03T16:00:00Z,2024-09-03,16,2.58
2024-09-03T17:00:00Z,2024-09-03,17,1.68
2024-09-03T18:00:00Z,2024-09-03,18,0.46
2024-09-03T19:00:00Z,2024-09-03,19,0.06
2024-09-04T06:00:00Z,2024-09-04,6,0.05
2024-09-04T07:00:00Z,2024-09-04,7,1.05
2024-09-04T08:00:00Z,2024-09-04,8,3.44
2024-09-04T09:00:00Z,2024-09-04,9,5.95
2024-09-04T10:00:00Z,2024-09-04,10,7.83
2024-09-04T11:00:00Z,2024-09-04,11,9.29
2024-09-04T12:00:00Z,2024-09-04,12,9.79
2024-09-04T13:00:00Z,2024-09-04,13,9.65
2024-09-04T14:00:00Z,2024-09-04,14,8.85
2024-09-04T15:00:00Z,2024-09-04,15,6.49
2024-09-04T16:00:00Z,2024-09-04,16,2.55
2024-09-04T17:00:00Z,2024-09-04,17,1.67
2024-09-04T18:00:00Z,2024-09-04,18,0.43
2024-09-04T19:00:00Z,2024-09-04,19,0.06
2024-09-05T06:00:00Z,2024-09-05,6,0.05
2024-09-05T07:00:00Z,2024-09-05,7,1.08
2024-09-05T08:00:00Z,2024-09-05,8,3.5
2024-09-05T09:00:00Z,2024-09-05,9,6
2024-09-05T10:00:00Z,2024-09-05,10,7.93
2024-09-05T11:00:00Z,2024-09-05,11,9.25
2024-09-05T12:00:00Z,2024-09-05,12,9.81
2024-09-05T13:00:00Z,2024-09-05,13,9.66
2024-09-05T14:00:00Z,2024-09-05,14,8.78
2024-09-05T15:00:00Z,2024-09-05,15,6.44
2024-09-05T16:00:00Z,2024-09-05,16,2.51
2024-09-05T17:00:00Z,2024-09-05,17,1.63
2024-09-05T18:00:00Z,2024-09-05,18,0.42
2024-09-05T19:00:00Z,2024-09-05,19,0.05
2024-09-06T06:00:00Z,2024-09-06,6,0.04
2024-09-06T07:00:00Z,2024-09-06,7,1.06
2024-09-06T08:00:00Z,2024-09-06,8,3.48
2024-09-06T09:00:00Z,2024-09-06,9,5.96
2024-09-06T10:00:00Z,2024-09-06,10,7.84
2024-09-06T11:00:00Z,2024-09-06,11,9.09
2024-09-06T12:00:00Z,2024-09-06,12,9.59
2024-09-06T13:00:00Z,2024-09-06,13,9.51
2024-09-06T14:00:00Z,2024-09-06,14,8.63
2024-09-06T15:00:00Z,2024-09-06,15,6.23
2024-09-06T16:00:00Z,2024-09-06,16,2.46
2024-09-06T17:00:00Z,2024-09-06,17,1.57
2024-09-06T18:00:00Z,2024-09-06,18,0.45
2024-09-06T19:00:00Z,2024-09-06,19,0.04
2024-09-07T06:00:00Z,2024-09-07,6,0.07
2024-09-07T07:00:00Z,2024-09-07,7,0.96
2024-09-07T08:00:00Z,2024-09-07,8,2.96
2024-09-07T09:00:00Z,2024-09-07,9,5.28
2024-09-07T10:00:00Z,2024-09-07,10,7.27
2024-09-07T11:00:00Z,2024-09-07,11,8.54
2024-09-07T12:00:00Z,2024-09-07,12,9.12
2024-09-07T13:00:00Z,2024-09-07,13,8.76
2024-09-07T14:00:00Z,2024-09-07,14,7.64
2024-09-07T15:00:00Z,2024-09-07,15,5.41
2024-09-07T16:00:00Z,2024-09-07,16,2.53
2024-09-07T17:00:00Z,2024-09-07,17,1.48
2024-09-07T18:00:00Z,2024-09-07,18,0.51
2024-09-07T19:00:00Z,2024-09-07,19,0.04
2024-09-08T06:00:00Z,2024-09-08,6,0.07
2024-09-08T07:00:00Z,2024-09-08,7,0.26
2024-09-08T08:00:00Z,2024-09-08,8,0.52
2024-09-08T09:00:00Z,2024-09-08,9,1.28
2024-09-08T10:00:00Z,2024-09-08,10,2.2
2024-09-08T11:00:00Z,2024-09-08,11,4.31
2024-09-08T12:00:00Z,2024-09-08,12,4.13
2024-09-08T13:00:00Z,2024-09-08,13,2.17
2024-09-08T14:00:00Z,2024-09-08,14,2.17
2024-09-08T15:00:00Z,2024-09-08,15,1.08
2024-09-08T16:00:00Z,2024-09-08,16,0.82
2024-09-08T17:00:00Z,2024-09-08,17,0.74
2024-09-08T18:00:00Z,2024-09-08,18,0.42
2024-09-08T19:00:00Z,2024-09-08,19,0.03
2024-09-09T06:00:00Z,2024-09-09,6,0.05
2024-09-09T07:00:00Z,2024-09-09,7,0.64
2024-09-09T08:00:00Z,2024-09-09,8,2.71
2024-09-09T09:00:00Z,2024-09-09,9,3.86
2024-09-09T10:00:00Z,2024-09-09,10,7.42
2024-09-09T11:00:00Z,2024-09-09,11,3.87
2024-09-09T12:00:00Z,2024-09-09,12,1.67
2024-09-09T13:00:00Z,2024-09-09,13,1.43
2024-09-09T14:00:00Z,2024-09-09,14,5.06
2024-09-09T15:00:00Z,2024-09-09,15,5.08
2024-09-09T16:00:00Z,2024-09-09,16,2.34
2024-09-09T17:00:00Z,2024-09-09,17,1.59
2024-09-09T18:00:00Z,2024-09-09,18,0.44
2024-09-09T19:00:00Z,2024-09-09,19,0.04
2024-09-10T06:00:00Z,2024-09-10,6,0.03
2024-09-10T07:00:00Z,2024-09-10,7,0.47
2024-09-10T08:00:00Z,2024-09-10,8,2.05
2024-09-10T09:00:00Z,2024-09-10,9,3.63
2024-09-10T10:00:00Z,2024-09-10,10,5
2024-09-10T11:00:00Z,2024-09-10,11,9.32
2024-09-10T12:00:00Z,2024-09-10,12,8.76
2024-09-10T13:00:00Z,2024-09-10,13,6.02
2024-09-10T14:00:00Z,2024-09-10,14,4.45
2024-09-10T15:00:00Z,2024-09-10,15,2.9
2024-09-10T16:00:00Z,2024-09-10,16,2.09
2024-09-10T17:00:00Z,2024-09-10,17,1.16
2024-09-10T18:00:00Z,2024-09-10,18,0.48
2024-09-10T19:00:00Z,2024-09-10,19,0.05
2024-09-11T06:00:00Z,2024-09-11,6,0.01
2024-09-11T07:00:00Z,2024-09-11,7,0.32
2024-09-11T08:00:00Z,2024-09-11,8,0.74
2024-09-11T09:00:00Z,2024-09-11,9,0.99
2024-09-11T10:00:00Z,2024-09-11,10,1.16
2024-09-11T11:00:00Z,2024-09-11,11,2.5
2024-09-11T12:00:00Z,2024-09-11,12,2.24
2024-09-11T13:00:00Z,2024-09-11,13,2.19
2024-09-11T14:00:00Z,2024-09-11,14,2.45
2024-09-11T15:00:00Z,2024-09-11,15,3.79
2024-09-11T16:00:00Z,2024-09-11,16,1.7
2024-09-11T17:00:00Z,2024-09-11,17,0.53
2024-09-11T18:00:00Z,2024-09-11,18,0.36
2024-09-11T19:00:00Z,2024-09-11,19,0.02
2024-09-12T06:00:00Z,2024-09-12,6,0.009
2024-09-12T07:00:00Z,2024-09-12,7,0.48
2024-09-12T08:00:00Z,2024-09-12,8,0.81
2024-09-12T09:00:00Z,2024-09-12,9,1.38
2024-09-12T10:00:00Z,2024-09-12,10,2.9
2024-09-12T11:00:00Z,2024-09-12,11,5.26
2024-09-12T12:00:00Z,2024-09-12,12,7.02
2024-09-12T13:00:00Z,2024-09-12,13,8.12
2024-09-12T14:00:00Z,2024-09-12,14,8.64
2024-09-12T15:00:00Z,2024-09-12,15,5.99
2024-09-12T16:00:00Z,2024-09-12,16,2.87
2024-09-12T17:00:00Z,2024-09-12,17,2.04
2024-09-12T18:00:00Z,2024-09-12,18,0.5
2024-09-12T19:00:00Z,2024-09-12,19,0.01
2024-09-13T06:00:00Z,2024-09-13,6,0.01
2024-09-13T07:00:00Z,2024-09-13,7,0.48
2024-09-13T08:00:00Z,2024-09-13,8,1.53
2024-09-13T09:00:00Z,2024-09-13,9,2.87
2024-09-13T10:00:00Z,2024-09-13,10,3.98
2024-09-13T11:00:00Z,2024-09-13,11,9.13
2024-09-13T12:00:00Z,2024-09-13,12,9.11
2024-09-13T13:00:00Z,2024-09-13,13,8.54
2024-09-13T14:00:00Z,2024-09-13,14,7.52
2024-09-13T15:00:00Z,2024-09-13,15,5.31
2024-09-13T16:00:00Z,2024-09-13,16,2.39
2024-09-13T17:00:00Z,2024-09-13,17,1.26
2024-09-13T18:00:00Z,2024-09-13,18,0.32
2024-09-13T19:00:00Z,2024-09-13,19,0.02
2024-09-14T06:00:00Z,2024-09-14,6,0.007
2024-09-14T07:00:00Z,2024-09-14,7,0.27
2024-09-14T08:00:00Z,2024-09-14,8,1.88
2024-09-14T09:00:00Z,2024-09-14,9,5.2
2024-09-14T10:00:00Z,2024-09-14,10,8.18
2024-09-14T11:00:00Z,2024-09-14,11,9.92
2024-09-14T12:00:00Z,2024-09-14,12,8.92
2024-09-14T13:00:00Z,2024-09-14,13,5.91
2024-09-14T14:00:00Z,2024-09-14,14,8.56
2024-09-14T15:00:00Z,2024-09-14,15,5.26
2024-09-14T16:00:00Z,2024-09-14,16,1.63
2024-09-14T17:00:00Z,2024-09-14,17,1.47
2024-09-14T18:00:00Z,2024-09-14,18,0.3
2024-09-14T19:00:00Z,2024-09-14,19,0.01
2024-09-15T06:00:00Z,2024-09-15,6,0.009
2024-09-15T07:00:00Z,2024-09-15,7,0.83
2024-09-15T08:00:00Z,2024-09-15,8,3.17
2024-09-15T09:00:00Z,2024-09-15,9,5.67
2024-09-15T10:00:00Z,2024-09-15,10,7.51
2024-09-15T11:00:00Z,2024-09-15,11,8.78
2024-09-15T12:00:00Z,2024-09-15,12,9.27
2024-09-15T13:00:00Z,2024-09-15,13,9.2
2024-09-15T14:00:00Z,2024-09-15,14,8.36
2024-09-15T15:00:00Z,2024-09-15,15,5.75
2024-09-15T16:00:00Z,2024-09-15,16,1.93
2024-09-15T17:00:00Z,2024-09-15,17,1.14
2024-09-15T18:00:00Z,2024-09-15,18,0.24
2024-09-15T19:00:00Z,2024-09-15,19,0.008
2024-09-16T06:00:00Z,2024-09-16,6,0.01
2024-09-16T07:00:00Z,2024-09-16,7,0.86
2024-09-16T08:00:00Z,2024-09-16,8,3.37
2024-09-16T09:00:00Z,2024-09-16,9,6.01
2024-09-16T10:00:00Z,2024-09-16,10,7.98
2024-09-16T11:00:00Z,2024-09-16,11,9.26
2024-09-16T12:00:00Z,2024-09-16,12,9.87
2024-09-16T13:00:00Z,2024-09-16,13,9.73
2024-09-16T14:00:00Z,2024-09-16,14,8.63
2024-09-16T15:00:00Z,2024-09-16,15,5.79
2024-09-16T16:00:00Z,2024-09-16,16,1.84
2024-09-16T17:00:00Z,2024-09-16,17,1.05
2024-09-16T18:00:00Z,2024-09-16,18,0.27
2024-09-16T19:00:00Z,2024-09-16,19,0.006
2024-09-17T06:00:00Z,2024-09-17,6,0.01
2024-09-17T07:00:00Z,2024-09-17,7,0.79
2024-09-17T08:00:00Z,2024-09-17,8,3.66
2024-09-17T09:00:00Z,2024-09-17,9,5.82
2024-09-17T10:00:00Z,2024-09-17,10,7.75
2024-09-17T11:00:00Z,2024-09-17,11,9.23
2024-09-17T12:00:00Z,2024-09-17,12,9.56
2024-09-17T13:00:00Z,2024-09-17,13,9.42
2024-09-17T14:00:00Z,2024-09-17,14,8.48
2024-09-17T15:00:00Z,2024-09-17,15,5.75
2024-09-17T16:00:00Z,2024-09-17,16,1.76
2024-09-17T17:00:00Z,2024-09-17,17,1.03
2024-09-17T18:00:00Z,2024-09-17,18,0.17
2024-09-17T19:00:00Z,2024-09-17,19,0.002
2024-09-18T06:00:00Z,2024-09-18,6,0.008
2024-09-18T07:00:00Z,2024-09-18,7,0.77
2024-09-18T08:00:00Z,2024-09-18,8,3
2024-09-18T09:00:00Z,2024-09-18,9,5.55
2024-09-18T10:00:00Z,2024-09-18,10,7.65
2024-09-18T11:00:00Z,2024-09-18,11,8.87
2024-09-18T12:00:00Z,2024-09-18,12,8.39
2024-09-18T13:00:00Z,2024-09-18,13,3.49
2024-09-18T14:00:00Z,2024-09-18,14,2.72
2024-09-18T15:00:00Z,2024-09-18,15,3.96
2024-09-18T16:00:00Z,2024-09-18,16,1.84
2024-09-18T17:00:00Z,2024-09-18,17,1.02
2024-09-18T18:00:00Z,2024-09-18,18,0.2
2024-09-18T19:00:00Z,2024-09-18,19,0.003
2024-09-19T06:00:00Z,2024-09-19,6,0.02
2024-09-19T07:00:00Z,2024-09-19,7,0.61
2024-09-19T08:00:00Z,2024-09-19,8,2.74
2024-09-19T09:00:00Z,2024-09-19,9,4.48
2024-09-19T10:00:00Z,2024-09-19,10,4.84
2024-09-19T11:00:00Z,2024-09-19,11,7.5
2024-09-19T12:00:00Z,2024-09-19,12,5.21
2024-09-19T13:00:00Z,2024-09-19,13,6.06
2024-09-19T14:00:00Z,2024-09-19,14,7.36
2024-09-19T15:00:00Z,2024-09-19,15,4.76
2024-09-19T16:00:00Z,2024-09-19,16,1.66
2024-09-19T17:00:00Z,2024-09-19,17,0.97
2024-09-19T18:00:00Z,2024-09-19,18,0.18
2024-09-19T19:00:00Z,2024-09-19,19,5e-4
2024-09-20T06:00:00Z,2024-09-20,6,0.006
2024-09-20T07:00:00Z,2024-09-20,7,0.54
2024-09-20T08:00:00Z,2024-09-20,8,1.56
2024-09-20T09:00:00Z,2024-09-20,9,5.12
2024-09-20T10:00:00Z,2024-09-20,10,3.82
2024-09-20T11:00:00Z,2024-09-20,11,2.63
2024-09-20T12:00:00Z,2024-09-20,12,3.7
2024-09-20T13:00:00Z,2024-09-20,13,7.66
2024-09-20T14:00:00Z,2024-09-20,14,6
2024-09-20T15:00:00Z,2024-09-20,15,6.46
2024-09-20T16:00:00Z,2024-09-20,16,2.11
2024-09-20T17:00:00Z,2024-09-20,17,1.26
2024-09-20T18:00:00Z,2024-09-20,18,0.2
2024-09-20T19:00:00Z,2024-09-20,19,0.001
2024-09-21T06:00:00Z,2024-09-21,6,0.009
2024-09-21T07:00:00Z,2024-09-21,7,0.77
2024-09-21T08:00:00Z,2024-09-21,8,3.05
2024-09-21T09:00:00Z,2024-09-21,9,5.1
2024-09-21T10:00:00Z,2024-09-21,10,6.74
2024-09-21T11:00:00Z,2024-09-21,11,8.79
2024-09-21T12:00:00Z,2024-09-21,12,9.54
2024-09-21T13:00:00Z,2024-09-21,13,9.41
2024-09-21T14:00:00Z,2024-09-21,14,8
2024-09-21T15:00:00Z,2024-09-21,15,5.58
2024-09-21T16:00:00Z,2024-09-21,16,1.79
2024-09-21T17:00:00Z,2024-09-21,17,1.12
2024-09-21T18:00:00Z,2024-09-21,18,0.25
2024-09-21T19:00:00Z,2024-09-21,19,0
2024-09-22T06:00:00Z,2024-09-22,6,0.004
2024-09-22T07:00:00Z,2024-09-22,7,0.76
2024-09-22T08:00:00Z,2024-09-22,8,1.43
2024-09-22T09:00:00Z,2024-09-22,9,3.82
2024-09-22T10:00:00Z,2024-09-22,10,4.18
2024-09-22T11:00:00Z,2024-09-22,11,3.4
2024-09-22T12:00:00Z,2024-09-22,12,1.94
2024-09-22T13:00:00Z,2024-09-22,13,1.1
2024-09-22T14:00:00Z,2024-09-22,14,2.07
2024-09-22T15:00:00Z,2024-09-22,15,2.95
2024-09-22T16:00:00Z,2024-09-22,16,0.94
2024-09-22T17:00:00Z,2024-09-22,17,0.3
2024-09-22T18:00:00Z,2024-09-22,18,0.05
2024-09-22T19:00:00Z,2024-09-22,19,0
2024-09-23T06:00:00Z,2024-09-23,6,0.003
2024-09-23T07:00:00Z,2024-09-23,7,0.45
2024-09-23T08:00:00Z,2024-09-23,8,1.51
2024-09-23T09:00:00Z,2024-09-23,9,3.89
2024-09-23T10:00:00Z,2024-09-23,10,7.4
2024-09-23T11:00:00Z,2024-09-23,11,7.91
2024-09-23T12:00:00Z,2024-09-23,12,9.46
2024-09-23T13:00:00Z,2024-09-23,13,9.28
2024-09-23T14:00:00Z,2024-09-23,14,8
2024-09-23T15:00:00Z,2024-09-23,15,5.44
2024-09-23T16:00:00Z,2024-09-23,16,1.44
2024-09-23T17:00:00Z,2024-09-23,17,0.9
2024-09-23T18:00:00Z,2024-09-23,18,0.11
2024-09-24T06:00:00Z,2024-09-24,6,0.006
2024-09-24T07:00:00Z,2024-09-24,7,0.81
2024-09-24T08:00:00Z,2024-09-24,8,2.09
2024-09-24T09:00:00Z,2024-09-24,9,3.58
2024-09-24T10:00:00Z,2024-09-24,10,7.05
2024-09-24T11:00:00Z,2024-09-24,11,8.42
2024-09-24T12:00:00Z,2024-09-24,12,9.02
2024-09-24T13:00:00Z,2024-09-24,13,8.86
2024-09-24T14:00:00Z,2024-09-24,14,6.9
2024-09-24T15:00:00Z,2024-09-24,15,3.02
2024-09-24T16:00:00Z,2024-09-24,16,1.81
2024-09-24T17:00:00Z,2024-09-24,17,0.69
2024-09-24T18:00:00Z,2024-09-24,18,0.1
2024-09-25T06:00:00Z,2024-09-25,6,0.004
2024-09-25T07:00:00Z,2024-09-25,7,0.4
2024-09-25T08:00:00Z,2024-09-25,8,2.15
2024-09-25T09:00:00Z,2024-09-25,9,4.67
2024-09-25T10:00:00Z,2024-09-25,10,5.65
2024-09-25T11:00:00Z,2024-09-25,11,7.52
2024-09-25T12:00:00Z,2024-09-25,12,6.41
2024-09-25T13:00:00Z,2024-09-25,13,1.74
2024-09-25T14:00:00Z,2024-09-25,14,1.1
2024-09-25T15:00:00Z,2024-09-25,15,2.53
2024-09-25T16:00:00Z,2024-09-25,16,0.83
2024-09-25T17:00:00Z,2024-09-25,17,0.16
2024-09-25T18:00:00Z,2024-09-25,18,0.02
2024-09-26T06:00:00Z,2024-09-26,6,0.004
2024-09-26T07:00:00Z,2024-09-26,7,0.6
2024-09-26T08:00:00Z,2024-09-26,8,2.94
2024-09-26T09:00:00Z,2024-09-26,9,2.66
2024-09-26T10:00:00Z,2024-09-26,10,6.03
2024-09-26T11:00:00Z,2024-09-26,11,6.55
2024-09-26T12:00:00Z,2024-09-26,12,4.24
2024-09-26T13:00:00Z,2024-09-26,13,1.64
2024-09-26T14:00:00Z,2024-09-26,14,2.19
2024-09-26T15:00:00Z,2024-09-26,15,1.18
2024-09-26T16:00:00Z,2024-09-26,16,1.05
2024-09-26T17:00:00Z,2024-09-26,17,0.49
2024-09-26T18:00:00Z,2024-09-26,18,0.06
2024-09-27T06:00:00Z,2024-09-27,6,0.004
2024-09-27T07:00:00Z,2024-09-27,7,0.33
2024-09-27T08:00:00Z,2024-09-27,8,1.58
2024-09-27T09:00:00Z,2024-09-27,9,5.84
2024-09-27T10:00:00Z,2024-09-27,10,7.36
2024-09-27T11:00:00Z,2024-09-27,11,9.23
2024-09-27T12:00:00Z,2024-09-27,12,9.64
2024-09-27T13:00:00Z,2024-09-27,13,9.18
2024-09-27T14:00:00Z,2024-09-27,14,6.29
2024-09-27T15:00:00Z,2024-09-27,15,3.33
2024-09-27T16:00:00Z,2024-09-27,16,1.82
2024-09-27T17:00:00Z,2024-09-27,17,0.83
2024-09-27T18:00:00Z,2024-09-27,18,0.12
2024-09-28T06:00:00Z,2024-09-28,6,0.005
2024-09-28T07:00:00Z,2024-09-28,7,0.53
2024-09-28T08:00:00Z,2024-09-28,8,2.36
2024-09-28T09:00:00Z,2024-09-28,9,5.27
2024-09-28T10:00:00Z,2024-09-28,10,5.02
2024-09-28T11:00:00Z,2024-09-28,11,7.51
2024-09-28T12:00:00Z,2024-09-28,12,9.01
2024-09-28T13:00:00Z,2024-09-28,13,7.62
2024-09-28T14:00:00Z,2024-09-28,14,4.07
2024-09-28T15:00:00Z,2024-09-28,15,2.73
2024-09-28T16:00:00Z,2024-09-28,16,1.46
2024-09-28T17:00:00Z,2024-09-28,17,0.47
2024-09-28T18:00:00Z,2024-09-28,18,0.04
2024-09-29T06:00:00Z,2024-09-29,6,0.001
2024-09-29T07:00:00Z,2024-09-29,7,0.38
2024-09-29T08:00:00Z,2024-09-29,8,2.75
2024-09-29T09:00:00Z,2024-09-29,9,5.94
2024-09-29T10:00:00Z,2024-09-29,10,8.05
2024-09-29T11:00:00Z,2024-09-29,11,8.94
2024-09-29T12:00:00Z,2024-09-29,12,5.44
2024-09-29T13:00:00Z,2024-09-29,13,5.34
2024-09-29T14:00:00Z,2024-09-29,14,5.05
2024-09-29T15:00:00Z,2024-09-29,15,0.85
2024-09-29T16:00:00Z,2024-09-29,16,0.25
2024-09-29T17:00:00Z,2024-09-29,17,0.88
2024-09-29T18:00:00Z,2024-09-29,18,0.08
2024-09-30T06:00:00Z,2024-09-30,6,0.003
2024-09-30T07:00:00Z,2024-09-30,7,0.54
2024-09-30T08:00:00Z,2024-09-30,8,2.91
2024-09-30T09:00:00Z,2024-09-30,9,5.72
2024-09-30T10:00:00Z,2024-09-30,10,7.76
2024-09-30T11:00:00Z,2024-09-30,11,9.11
2024-09-30T12:00:00Z,2024-09-30,12,9.54
2024-09-30T13:00:00Z,2024-09-30,13,8.18
2024-09-30T14:00:00Z,2024-09-30,14,5.3
2024-09-30T15:00:00Z,2024-09-30,15,2.13
2024-09-30T16:00:00Z,2024-09-30,16,1.16
2024-09-30T17:00:00Z,2024-09-30,17,0.48
2024-09-30T18:00:00Z,2024-09-30,18,0.1
2024-10-01T06:00:00Z,2024-10-01,6,2e-4
2024-10-01T07:00:00Z,2024-10-01,7,0.09
2024-10-01T08:00:00Z,2024-10-01,8,0.71
2024-10-01T09:00:00Z,2024-10-01,9,1.37
2024-10-01T10:00:00Z,2024-10-01,10,1.45
2024-10-01T11:00:00Z,2024-10-01,11,1.08
2024-10-01T12:00:00Z,2024-10-01,12,0.91
2024-10-01T13:00:00Z,2024-10-01,13,0.7
2024-10-01T14:00:00Z,2024-10-01,14,0.66
2024-10-01T15:00:00Z,2024-10-01,15,0.4
2024-10-01T16:00:00Z,2024-10-01,16,0.21
2024-10-01T17:00:00Z,2024-10-01,17,0.18
2024-10-01T18:00:00Z,2024-10-01,18,0.08
2024-10-02T06:00:00Z,2024-10-02,6,0.002
2024-10-02T07:00:00Z,2024-10-02,7,0.14
2024-10-02T08:00:00Z,2024-10-02,8,0.9
2024-10-02T09:00:00Z,2024-10-02,9,5.7
2024-10-02T10:00:00Z,2024-10-02,10,7.8
2024-10-02T11:00:00Z,2024-10-02,11,4.72
2024-10-02T12:00:00Z,2024-10-02,12,2.18
2024-10-02T13:00:00Z,2024-10-02,13,2.71
2024-10-02T14:00:00Z,2024-10-02,14,2.11
2024-10-02T15:00:00Z,2024-10-02,15,2.77
2024-10-02T16:00:00Z,2024-10-02,16,1.67
2024-10-02T17:00:00Z,2024-10-02,17,0.62
2024-10-02T18:00:00Z,2024-10-02,18,0.08
2024-10-03T06:00:00Z,2024-10-03,6,0.004
2024-10-03T07:00:00Z,2024-10-03,7,0.48
2024-10-03T08:00:00Z,2024-10-03,8,2.09
2024-10-03T09:00:00Z,2024-10-03,9,5.48
2024-10-03T10:00:00Z,2024-10-03,10,7.38
2024-10-03T11:00:00Z,2024-10-03,11,7.87
2024-10-03T12:00:00Z,2024-10-03,12,8.62
2024-10-03T13:00:00Z,2024-10-03,13,7.99
2024-10-03T14:00:00Z,2024-10-03,14,5.5
2024-10-03T15:00:00Z,2024-10-03,15,3.76
2024-10-03T16:00:00Z,2024-10-03,16,1.83
2024-10-03T17:00:00Z,2024-10-03,17,0.78
2024-10-03T18:00:00Z,2024-10-03,18,0.07
2024-10-04T06:00:00Z,2024-10-04,6,1e-4
2024-10-04T07:00:00Z,2024-10-04,7,0.02
2024-10-04T08:00:00Z,2024-10-04,8,0.41
2024-10-04T09:00:00Z,2024-10-04,9,0.72
2024-10-04T10:00:00Z,2024-10-04,10,1.37
2024-10-04T11:00:00Z,2024-10-04,11,1.68
2024-10-04T12:00:00Z,2024-10-04,12,1.83
2024-10-04T13:00:00Z,2024-10-04,13,1.6
2024-10-04T14:00:00Z,2024-10-04,14,7.34
2024-10-04T15:00:00Z,2024-10-04,15,2.52
2024-10-04T16:00:00Z,2024-10-04,16,1.09
2024-10-04T17:00:00Z,2024-10-04,17,1.01
2024-10-04T18:00:00Z,2024-10-04,18,0.13
2024-10-05T06:00:00Z,2024-10-05,6,7e-4
2024-10-05T07:00:00Z,2024-10-05,7,0.31
2024-10-05T08:00:00Z,2024-10-05,8,2.14
2024-10-05T09:00:00Z,2024-10-05,9,5.44
2024-10-05T10:00:00Z,2024-10-05,10,7.01
2024-10-05T11:00:00Z,2024-10-05,11,8.54
2024-10-05T12:00:00Z,2024-10-05,12,9.19
2024-10-05T13:00:00Z,2024-10-05,13,9.04
2024-10-05T14:00:00Z,2024-10-05,14,7.76
2024-10-05T15:00:00Z,2024-10-05,15,3.56
2024-10-05T16:00:00Z,2024-10-05,16,1.08
2024-10-05T17:00:00Z,2024-10-05,17,0.56
2024-10-05T18:00:00Z,2024-10-05,18,0.02
2024-10-06T06:00:00Z,2024-10-06,6,1e-4
