day,hour,kw_returned,kw_consumed
2023-11-18,14,0,4.266
2023-11-18,15,0,2.815
2023-11-18,16,0,1.671
2023-11-18,17,0,1.476
2023-11-18,18,0,2.366
2023-11-18,19,0,1.777
2023-11-18,20,0,1.924
2023-11-18,21,0,1.269
2023-11-18,22,0,0.939
2023-11-18,23,0,2.506
2023-11-19,0,0,2.323
2023-11-19,1,0,1.222
2023-11-19,2,0,0.945
2023-11-19,3,0,0.874
2023-11-19,4,0,1.624
2023-11-19,5,0,1.188
2023-11-19,6,0,1.096
2023-11-19,7,0,1.172
2023-11-19,8,0,1.166
2023-11-19,9,0.18,1.165
2023-11-19,10,1.556,0.023
2023-11-19,11,5.146,0
2023-11-19,12,1.615,0.421
2023-11-19,13,1.75,0.681
2023-11-19,14,1.782,0.093
2023-11-19,15,0.092,0.429
2023-11-19,16,0,2.469
2023-11-19,17,0,3.192
2023-11-19,18,0,2.816
2023-11-19,19,0,1.269
2023-11-19,20,0,1.285
2023-11-19,21,0,1.461
2023-11-19,22,0,1.981
2023-11-19,23,0,0.85
2023-11-20,0,0,0.57
2023-11-20,1,0,0.648
2023-11-20,2,0,0.841
2023-11-20,3,0,0.886
2023-11-20,4,0,1.302
2023-11-20,5,0,0.768
2023-11-20,6,0,1.406
2023-11-20,7,0.068,1.586
2023-11-20,8,0.622,0.202
2023-11-20,9,0.058,1.781
2023-11-20,10,0,2.744
2023-11-20,11,0,2.005
2023-11-20,12,0,1.277
2023-11-20,13,0.175,0.15
2023-11-20,14,0.137,0.373
2023-11-20,15,0,1.433
2023-11-20,16,0,2.732
2023-11-20,17,0,2.011
2023-11-20,18,0,2.257
2023-11-20,19,0,1.666
2023-11-20,20,0,2.162
2023-11-20,21,0,4.245
2023-11-20,22,0,1.45
2023-11-20,23,0,1.457
2023-11-21,0,0,1.541
2023-11-21,1,0,1.792
2023-11-21,2,0,1.662
2023-11-21,3,0,1.464
2023-11-21,4,0,1.305
2023-11-21,5,0,1.801
2023-11-21,6,0,2.293
2023-11-21,7,0,2.931
2023-11-21,8,0.353,0.779
2023-11-21,9,0.789,0.175
2023-11-21,10,1.438,0.244
2023-11-21,11,2.532,0.106
2023-11-21,12,1.64,0.263
2023-11-21,13,1.786,0.029
2023-11-21,14,0.524,0.204
2023-11-21,15,0.014,1.129
2023-11-21,16,0,1.45
2023-11-21,17,0,2.095
2023-11-21,18,0,2.291
2023-11-21,19,0,1.704
2023-11-21,20,0,1.67
2023-11-21,21,0,2.144
2023-11-21,22,0,1.778
2023-11-21,23,0,1.316
2023-11-22,0,0,1.362
2023-11-22,1,0,1.345
2023-11-22,2,0,1.435
2023-11-22,3,0,1.221
2023-11-22,4,0,1.218
2023-11-22,5,0,1.421
2023-11-22,6,0,3.299
2023-11-22,7,0,3.54
2023-11-22,8,0.138,1.353
2023-11-22,9,0.1,1.006
2023-11-22,10,0.089,1.073
2023-11-22,11,0.276,1.631
2023-11-22,12,0.891,0.656
2023-11-22,13,0.086,1.361
2023-11-22,14,0.057,1.745
2023-11-22,15,0,1.412
2023-11-22,16,0,1.296
2023-11-22,17,0,1.775
2023-11-22,18,0,1.252
2023-11-22,19,0,0.757
2023-11-22,20,0,1.41
2023-11-22,21,0,1.497
2023-11-22,22,0,0.698
2023-11-22,23,0,1.096
2023-11-23,0,0,0.671
2023-11-23,1,0,0.545
2023-11-23,2,0,0.677
2023-11-23,3,0,0.713
2023-11-23,4,0,0.561
2023-11-23,5,0,0.71
2023-11-23,6,0,1.647
2023-11-23,7,0,2.818
2023-11-23,8,0.044,1.754
2023-11-23,9,0.287,0.438
2023-11-23,10,1.574,0
2023-11-23,11,1.993,0
2023-11-23,12,1.561,0
2023-11-23,13,0.171,0.414
2023-11-23,14,0,2.379
2023-11-23,15,0,2.91
2023-11-23,16,0,3.386
2023-11-23,17,0,2.868
2023-11-23,18,0,2.383
2023-11-23,19,0,1.594
2023-11-23,20,0,1.255
2023-11-23,21,0,0.83
2023-11-23,22,0,0.761
2023-11-23,23,0,0.774
2023-11-24,0,0,0.789
2023-11-24,1,0,0.609
2023-11-24,2,0,0.606
2023-11-24,3,0,0.654
2023-11-24,4,0,0.662
2023-11-24,5,0,0.665
2023-11-24,6,0,1.147
2023-11-24,7,0,1.933
2023-11-24,8,0,0.833
2023-11-24,9,0.027,0.95
2023-11-24,10,0,1.569
2023-11-24,11,0,1.719
2023-11-24,12,0,1.675
2023-11-24,13,0.001,1.054
2023-11-24,14,0,1.313
2023-11-24,15,0,1.085
2023-11-24,16,0,1.034
2023-11-24,17,0,2.408
2023-11-24,18,0,3.783
2023-11-24,19,0,0.822
2023-11-24,20,0,0.571
2023-11-24,21,0,0.782
2023-11-24,22,0,0.698
2023-11-24,23,0,0.991
2023-11-25,0,0,0.509
2023-11-25,1,0,0.448
2023-11-25,2,0,0.512
2023-11-25,3,0,0.46
2023-11-25,4,0,0.435
2023-11-25,5,0,0.525
2023-11-25,6,0,0.715
2023-11-25,7,0,0.719
2023-11-25,8,0,0.958
2023-11-25,9,0.037,0.273
2023-11-25,10,0.288,0.212
2023-11-25,11,0.282,0.351
2023-11-25,12,0.415,0.249
2023-11-25,13,0.181,0.057
2023-11-25,14,0.069,0.08
2023-11-25,15,0,0.665
2023-11-25,16,0,0.788
2023-11-25,17,0,1.158
2023-11-25,18,0,0.814
2023-11-25,19,0,0.748
2023-11-25,20,0,0.796
2023-11-25,21,0,0.723
2023-11-25,22,0,0.714
2023-11-25,23,0,0.506
2023-11-26,0,0,0.389
2023-11-26,1,0,0.496
2023-11-26,2,0,0.726
2023-11-26,3,0,0.457
2023-11-26,4,0,0.423
2023-11-26,5,0,0.407
2023-11-26,6,0,0.757
2023-11-26,7,0,0.563
2023-11-26,8,0.004,0.303
2023-11-26,9,0.039,0.561
2023-11-26,10,0.01,0.372
2023-11-26,11,0.05,1.233
2023-11-26,12,0.54,0.045
2023-11-26,13,0.339,0.004
2023-11-26,14,0.005,0.18
2023-11-26,15,0,0.775
2023-11-26,16,0,2.994
2023-11-26,17,0,2.125
2023-11-26,18,0,3.026
2023-11-26,19,0,1.497
2023-11-26,20,0,1.479
2023-11-26,21,0,1.804
2023-11-26,22,0,1.493
2023-11-26,23,0,0.505
2023-11-27,0,0,0.445
2023-11-27,1,0,0.459
2023-11-27,2,0,0.468
2023-11-27,3,0,0.414
2023-11-27,4,0,0.874
2023-11-27,5,0,0.449
2023-11-27,6,0,0.867
2023-11-27,7,0,1.345
2023-11-27,8,0,3.547
2023-11-27,9,0,4.026
2023-11-27,10,0,3.635
2023-11-27,11,0,2.34
2023-11-27,12,0.002,0.583
2023-11-27,13,0.094,0.669
2023-11-27,14,0,0.882
2023-11-27,15,0,0.55
2023-11-27,16,0,2.096
2023-11-27,17,0,1.399
2023-11-27,18,0,1.47
2023-11-27,19,0,3.12
2023-11-27,20,0,1.193
2023-11-27,21,0,0.74
2023-11-27,22,0,0.903
2023-11-27,23,0,0.465
2023-11-28,0,0,0.513
2023-11-28,1,0,0.482
2023-11-28,2,0,0.467
2023-11-28,3,0,0.439
2023-11-28,4,0,0.571
2023-11-28,5,0,0.435
2023-11-28,6,0,1.443
2023-11-28,7,0,1.27
2023-11-28,8,0,0.712
2023-11-28,9,0,2.03
2023-11-28,10,0,2.284
2023-11-28,11,0,3.256
2023-11-28,12,0,2.421
2023-11-28,13,0,0.864
2023-11-28,14,0,0.572
2023-11-28,15,0,0.938
2023-11-28,16,0,0.724
2023-11-28,17,0,1.528
2023-11-28,18,0,1.123
2023-11-28,19,0,1.215
2023-11-28,20,0,1.243
2023-11-28,21,0,0.892
2023-11-28,22,0,0.691
2023-11-28,23,0,0.884
2023-11-29,0,0,0.527
2023-11-29,1,0,0.493
2023-11-29,2,0,0.586
2023-11-29,3,0,0.387
2023-11-29,4,0,0.586
2023-11-29,5,0,0.562
2023-11-29,6,0,0.933
2023-11-29,7,0,1.488
2023-11-29,8,0,1.002
2023-11-29,9,0,2.266
2023-11-29,10,0,1.864
2023-11-29,11,0,1.884
2023-11-29,12,0.002,1.773
2023-11-29,13,0,0.655
2023-11-29,14,0,0.853
2023-11-29,15,0,0.691
2023-11-29,16,0,1.091
2023-11-29,17,0,0.626
2023-11-29,18,0,0.808
2023-11-29,19,0,1.847
2023-11-29,20,0,0.932
2023-11-29,21,0,1.296
2023-11-29,22,0,0.722
2023-11-29,23,0,0.558
2023-11-30,0,0,0.481
2023-11-30,1,0,1.184
2023-11-30,2,0,0.616
2023-11-30,3,0,0.551
2023-11-30,4,0,0.557
2023-11-30,5,0,0.653
2023-11-30,6,0,0.952
2023-11-30,7,0,1.269
2023-11-30,8,0,1.773
2023-11-30,9,0,1.391
2023-11-30,10,0,4.225
2023-11-30,11,0,2.593
2023-11-30,12,0,2.201
2023-11-30,13,0,1.201
2023-11-30,14,0,2.125
2023-11-30,15,0,2.53
2023-11-30,16,0,2.725
2023-11-30,17,0,2.561
2023-11-30,18,0,2.441
2023-11-30,19,0,2.803
2023-11-30,20,0,2.318
2023-11-30,21,0,2.581
2023-11-30,22,0,2.875
2023-11-30,23,0,2.527
2023-12-01,0,0,2.186
2023-12-01,1,0,2.544
2023-12-01,2,0,2.101
2023-12-01,3,0,2.263
2023-12-01,4,0,2.101
2023-12-01,5,0,2.178
2023-12-01,6,0,2.653
2023-12-01,7,0,2.9
2023-12-01,8,0,3.454
2023-12-01,9,0,4.889
2023-12-01,10,0,4.87
2023-12-01,11,0,5.382
2023-12-01,12,0,2.732
2023-12-01,13,0.168,0.514
2023-12-01,14,0.012,0.9
2023-12-01,15,0,1.467
2023-12-01,16,0,2.325
2023-12-01,17,0,1.602
2023-12-01,18,0,1.541
2023-12-01,19,0,2.126
2023-12-01,20,0,1.694
2023-12-01,21,0,1.743
2023-12-01,22,0,1.484
2023-12-01,23,0,1.537
2023-12-02,0,0,1.689
2023-12-02,1,0,1.118
2023-12-02,2,0,1.441
2023-12-02,3,0,1.712
2023-12-02,4,0,1.31
2023-12-02,5,0,1.947
2023-12-02,6,0,1.626
2023-12-02,7,0,2.231
2023-12-02,8,0,2.379
2023-12-02,9,0,2.371
2023-12-02,10,0,1.5
2023-12-02,11,0.316,0.289
2023-12-02,12,1.676,0.894
2023-12-02,13,0.161,0.555
2023-12-02,14,0.788,0.206
2023-12-02,15,0,1.558
2023-12-02,16,0,2.369
2023-12-02,17,0,2.227
2023-12-02,18,0,1.608
2023-12-02,19,0,3.586
2023-12-02,20,0,2.346
2023-12-02,21,0,1.533
2023-12-02,22,0,1.983
2023-12-02,23,0,1.589
2023-12-03,0,0,1.308
2023-12-03,1,0,1.842
2023-12-03,2,0,1.375
2023-12-03,3,0,1.576
2023-12-03,4,0,1.519
2023-12-03,5,0,1.821
2023-12-03,6,0,2.145
2023-12-03,7,0,1.463
2023-12-03,8,0,2.379
2023-12-03,9,0,2.994
2023-12-03,10,0,2.421
2023-12-03,11,0.405,0.566
2023-12-03,12,0.001,0.94
2023-12-03,13,0,2.014
2023-12-03,14,0,1.817
2023-12-03,15,0.001,1.352
2023-12-03,16,0,1.566
2023-12-03,17,0,1.439
2023-12-03,18,0,1.565
2023-12-03,19,0,2.574
2023-12-03,20,0,2.251
2023-12-03,21,0,2.105
2023-12-03,22,0,1.627
2023-12-03,23,0,1.377
2023-12-04,0,0,1.16
2023-12-04,1,0,1.173
2023-12-04,2,0,1.197
2023-12-04,3,0,1.148
2023-12-04,4,0,1.505
2023-12-04,5,0,1.543
2023-12-04,6,0,1.573
2023-12-04,7,0,3.654
2023-12-04,8,0,4.258
2023-12-04,9,0,4.713
2023-12-04,10,0,4.509
2023-12-04,11,0,5.232
2023-12-04,12,0,4.462
2023-12-04,13,0,1.934
2023-12-04,14,0,0.998
2023-12-04,15,0,1.857
2023-12-04,16,0,1.56
2023-12-04,17,0,1.559
2023-12-04,18,0,2.706
2023-12-04,19,0,2.134
2023-12-04,20,0,2.13
2023-12-04,21,0,1.413
2023-12-04,22,0,1.591
2023-12-04,23,0,1.742
2023-12-05,0,0,1.395
2023-12-05,1,0,1.238
2023-12-05,2,0,1.339
2023-12-05,3,0,1.5
2023-12-05,4,0,1.165
2023-12-05,5,0,2.45
2023-12-05,6,0,1.779
2023-12-05,7,0,2.351
2023-12-05,8,0,1.37
2023-12-05,9,0,1.852
2023-12-05,10,0,1.566
2023-12-05,11,0,4.481
2023-12-05,12,0,4.415
2023-12-05,13,0.024,1.121
2023-12-05,14,0,1.166
2023-12-05,15,0,2.961
2023-12-05,16,0,1.425
2023-12-05,17,0,3.593
2023-12-05,18,0,1.506
2023-12-05,19,0,1.844
2023-12-05,20,0,2.277
2023-12-05,21,0,1.435
2023-12-05,22,0,1.819
2023-12-05,23,0,1.275
2023-12-06,0,0,1.071
2023-12-06,1,0,1.166
2023-12-06,2,0,1.113
2023-12-06,3,0,1.392
2023-12-06,4,0,1.341
2023-12-06,5,0,1.192
2023-12-06,6,0,1.432
2023-12-06,7,0,2.067
2023-12-06,8,0,5.237
2023-12-06,9,0,5.186
2023-12-06,10,0,3.579
2023-12-06,11,0,1.458
2023-12-06,12,0,1.545
2023-12-06,13,0,1.346
2023-12-06,14,0,2.071
2023-12-06,15,0,1.207
2023-12-06,16,0,1.601
2023-12-06,17,0,2.118
2023-12-06,18,0,1.947
2023-12-06,19,0,1.77
2023-12-06,20,0,1.377
2023-12-06,21,0,3.036
2023-12-06,22,0,1.259
2023-12-06,23,0,1.464
2023-12-07,0,0,1.208
2023-12-07,1,0,1.125
2023-12-07,2,0,1.063
2023-12-07,3,0,1.145
2023-12-07,4,0,1.058
2023-12-07,5,0,2.035
2023-12-07,6,0,1.529
2023-12-07,7,0,1.792
2023-12-07,8,0,1.446
2023-12-07,9,0.703,0.498
2023-12-07,10,0.029,2.672
2023-12-07,11,0,4.195
2023-12-07,12,0.059,0.938
2023-12-07,13,0,0.94
2023-12-07,14,0,1.261
2023-12-07,15,0,1.473
2023-12-07,16,0,1.446
2023-12-07,17,0,1.356
2023-12-07,18,0,1.823
2023-12-07,19,0,1.728
2023-12-07,20,0,1.519
2023-12-07,21,0,1.827
2023-12-07,22,0,3.232
2023-12-07,23,0,1.254
2023-12-08,0,0,1.267
2023-12-08,1,0,1.161
2023-12-08,2,0,1.245
2023-12-08,3,0,1.203
2023-12-08,4,0,1.583
2023-12-08,5,0,1.227
2023-12-08,6,0,1.785
2023-12-08,7,0,1.956
2023-12-08,8,0,1.645
2023-12-08,9,0.026,1.409
2023-12-08,10,0,4.221
2023-12-08,11,0.105,3.124
2023-12-08,12,2.999,0.472
2023-12-08,13,1.902,0.201
2023-12-08,14,0.331,0.801
2023-12-08,15,0.006,1.163
2023-12-08,16,0,1.395
2023-12-08,17,0,2.929
2023-12-08,18,0,1.343
2023-12-08,19,0,1.938
2023-12-08,20,0,1.807
2023-12-08,21,0,1.701
2023-12-08,22,0,1.749
2023-12-08,23,0,2.325
2023-12-09,0,0,1.776
2023-12-09,1,0,1.506
2023-12-09,2,0,1.716
2023-12-09,3,0,1.278
2023-12-09,4,0,2.637
2023-12-09,5,0,1.444
2023-12-09,6,0,1.82
2023-12-09,7,0,1.819
2023-12-09,8,0,2.016
2023-12-09,9,0,1.625
2023-12-09,10,0,1.543
2023-12-09,11,0,2.388
2023-12-09,12,0,3.757
2023-12-09,13,0,2.197
2023-12-09,14,0,2.592
2023-12-09,15,0,5.143
2023-12-09,16,0,2.916
2023-12-09,17,0,5.078
2023-12-09,18,0,2.046
2023-12-09,19,0,2.26
2023-12-09,20,0,3.393
2023-12-09,21,0,2.606
2023-12-09,22,0,3.133
2023-12-09,23,0,2.396
2023-12-10,0,0,2.883
2023-12-10,1,0,2.454
2023-12-10,2,0,1.511
2023-12-10,3,0,1.69
2023-12-10,4,0,1.845
2023-12-10,5,0,1.751
2023-12-10,6,0,2.384
2023-12-10,7,0,3.501
2023-12-10,8,0,2.573
2023-12-10,9,0,2.612
2023-12-10,10,0,3.476
2023-12-10,11,0,1.667
2023-12-10,12,0.054,1.032
2023-12-10,13,0,2.618
2023-12-10,14,0,3.003
2023-12-10,15,0,7.314
2023-12-10,16,0,4.131
2023-12-10,17,0,2.38
2023-12-10,18,0,3.312
2023-12-10,19,0,2.111
2023-12-10,20,0,2.205
2023-12-10,21,0,1.878
2023-12-10,22,0,3.949
2023-12-10,23,0,1.463
2023-12-11,0,0,1.321
2023-12-11,1,0,1.29
2023-12-11,2,0,1.323
2023-12-11,3,0,1.91
2023-12-11,4,0,1.888
2023-12-11,5,0,1.659
2023-12-11,6,0,2.616
2023-12-11,7,0,3.575
2023-12-11,8,0,1.657
2023-12-11,9,0,1.842
2023-12-11,10,0.022,1.459
2023-12-11,11,0,0.989
2023-12-11,12,0.13,0.638
2023-12-11,13,0,1.387
2023-12-11,14,0,1.246
2023-12-11,15,0,1.686
2023-12-11,16,0,2.201
2023-12-11,17,0,3.206
2023-12-11,18,0,1.957
2023-12-11,19,0,2.066
2023-12-11,20,0,2.337
2023-12-11,21,0,2.025
2023-12-11,22,0,1.517
2023-12-11,23,0,1.418
2023-12-12,0,0,1.25
2023-12-12,1,0,1.302
2023-12-12,2,0,1.878
2023-12-12,3,0,1.203
2023-12-12,4,0,1.726
2023-12-12,5,0,1.54
2023-12-12,6,0,2.415
2023-12-12,7,0,2.464
2023-12-12,8,0,1.662
2023-12-12,9,0,1.95
2023-12-12,10,0,1.786
2023-12-12,11,0.008,0.89
2023-12-12,12,0,1.534
2023-12-12,13,0,1.778
2023-12-12,14,0,1.368
2023-12-12,15,0,1.619
2023-12-12,16,0,2.9
2023-12-12,17,0,4.34
2023-12-12,18,0,6.887
2023-12-12,19,0,3.797
2023-12-12,20,0,3.283
2023-12-12,21,0,3.019
2023-12-12,22,0,2.903
2023-12-12,23,0,2.588
2023-12-13,0,0,1.845
2023-12-13,1,0,2.099
2023-12-13,2,0,1.75
2023-12-13,3,0,1.819
2023-12-13,4,0,1.718
2023-12-13,5,0,2.493
2023-12-13,6,0,3.262
2023-12-13,7,0,2.71
2023-12-13,8,0,2.273
2023-12-13,9,0,2.512
2023-12-13,10,0,4.598
2023-12-13,11,0.009,2.5
2023-12-13,12,0,1.344
2023-12-13,13,0,1.473
2023-12-13,14,0,1.86
2023-12-13,15,0,1.558
2023-12-13,16,0,2.253
2023-12-13,17,0,2.14
2023-12-13,18,0,1.792
2023-12-13,19,0,2.309
2023-12-13,20,0,2.2
2023-12-13,21,0,1.861
2023-12-13,22,0,3.143
2023-12-13,23,0,2.285
2023-12-14,0,0,2.915
2023-12-14,1,0,1.659
2023-12-14,2,0,1.523
2023-12-14,3,0,2.153
2023-12-14,4,0,1.834
2023-12-14,5,0,1.746
2023-12-14,6,0,2.522
2023-12-14,7,0,2.541
2023-12-14,8,0,2.482
2023-12-14,9,0,1.969
2023-12-14,10,0,1.6
2023-12-14,11,0,3.516
2023-12-14,12,0,3.491
2023-12-14,13,0.007,1.71
2023-12-14,14,0,1.909
2023-12-14,15,0,2.407
2023-12-14,16,0,2.356
2023-12-14,17,0,4.866
2023-12-14,18,0,3.743
2023-12-14,19,0,2.824
2023-12-14,20,0,2.362
2023-12-14,21,0,2.686
2023-12-14,22,0,2.672
2023-12-14,23,0,2.217
2023-12-15,0,0,4.692
2023-12-15,1,0,2.388
2023-12-15,2,0,1.798
2023-12-15,3,0,1.873
2023-12-15,4,0,2.02
2023-12-15,5,0,2.277
2023-12-15,6,0,2.457
2023-12-15,7,0,2.415
2023-12-15,8,0,2.492
2023-12-15,9,0.004,1.391
2023-12-15,10,0.043,0.825
2023-12-15,11,0.037,1.148
2023-12-15,12,0.021,1.155
2023-12-15,13,0,1.326
2023-12-15,14,0,2.067
2023-12-15,15,0,1.846
2023-12-15,16,0,4.122
2023-12-15,17,0,2.416
2023-12-15,18,0,2.036
2023-12-15,19,0,2.428
2023-12-15,20,0,2.2
2023-12-15,21,0,4.428
2023-12-15,22,0,2.564
2023-12-15,23,0,2.265
2023-12-16,0,0,2.054
2023-12-16,1,0,2.376
2023-12-16,2,0,2.367
2023-12-16,3,0,1.907
2023-12-16,4,0,1.666
2023-12-16,5,0,1.747
2023-12-16,6,0,2.117
2023-12-16,7,0,1.743
2023-12-16,8,0,2.499
2023-12-16,9,0,3.291
2023-12-16,10,0,2.618
2023-12-16,11,0,3.371
2023-12-16,12,0,3.082
2023-12-16,13,0,2.696
2023-12-16,14,0,2.423
2023-12-16,15,0,1.411
2023-12-16,16,0,1.744
2023-12-16,17,0,2.932
2023-12-16,18,0,2.052
2023-12-16,19,0,2.827
2023-12-16,20,0,2.941
2023-12-16,21,0,3.2
2023-12-16,22,0,2.739
2023-12-16,23,0,2.025
2023-12-17,0,0,1.355
2023-12-17,1,0,1.553
2023-12-17,2,0,1.505
2023-12-17,3,0,1.398
2023-12-17,4,0,1.779
2023-12-17,5,0,2.062
2023-12-17,6,0,1.926
2023-12-17,7,0,1.971
2023-12-17,8,0,1.741
2023-12-17,9,0,2.064
2023-12-17,10,0,2.251
2023-12-17,11,0.004,2.14
2023-12-17,12,0,2.167
2023-12-17,13,0.007,3.361
2023-12-17,14,0.071,2.788
2023-12-17,15,0,3.74
2023-12-17,16,0,3.569
2023-12-17,17,0,7.121
2023-12-17,18,0,3.381
2023-12-17,19,0,1.952
2023-12-17,20,0,2.984
2023-12-17,21,0,2.145
2023-12-17,22,0,2.505
2023-12-17,23,0,1.854
2023-12-18,0,0,2.288
2023-12-18,1,0,1.796
2023-12-18,2,0,1.565
2023-12-18,3,0,1.722
2023-12-18,4,0,1.672
2023-12-18,5,0,2.03
2023-12-18,6,0,2.896
2023-12-18,7,0,2.807
2023-12-18,8,0,2.18
2023-12-18,9,0,1.448
2023-12-18,10,0.004,1.829
2023-12-18,11,0.023,3.36
2023-12-18,12,0.001,2.148
2023-12-18,13,0.133,0.246
2023-12-18,14,0.011,1.272
2023-12-18,15,0,1.357
2023-12-18,16,0,1.817
2023-12-18,17,0,2.035
2023-12-18,18,0,2.837
2023-12-18,19,0,3.177
2023-12-18,20,0,4.575
2023-12-18,21,0,2.173
2023-12-18,22,0,4.162
2023-12-18,23,0,1.461
2023-12-19,0,0,1.814
2023-12-19,1,0,1.479
2023-12-19,2,0,1.5
2023-12-19,3,0,1.346
2023-12-19,4,0,1.8
2023-12-19,5,0,1.311
2023-12-19,6,0,2.149
2023-12-19,7,0,2.057
2023-12-19,8,0,3.374
2023-12-19,9,0,5.163
2023-12-19,10,0,3.994
2023-12-19,11,0,2.622
2023-12-19,12,0,1.443
2023-12-19,13,0.073,0.88
2023-12-19,14,0.033,0.972
2023-12-19,15,0,1.696
2023-12-19,16,0,1.469
2023-12-19,17,0,1.51
2023-12-19,18,0,1.767
2023-12-19,19,0,1.959
2023-12-19,20,0,1.888
2023-12-19,21,0,1.661
2023-12-19,22,0,2.163
2023-12-19,23,0,2.043
2023-12-20,0,0,1.662
2023-12-20,1,0,1.224
2023-12-20,2,0,1.347
2023-12-20,3,0,1.509
2023-12-20,4,0,1.141
2023-12-20,5,0,1.652
2023-12-20,6,0,1.491
2023-12-20,7,0,2.518
2023-12-20,8,0.028,1.425
2023-12-20,9,1.906,0.103
2023-12-20,10,0.679,0.254
2023-12-20,11,0.011,0.631
2023-12-20,12,0.218,0.261
2023-12-20,13,0.26,1.864
2023-12-20,14,0.258,0.506
2023-12-20,15,0,3.342
2023-12-20,16,0,1.5
2023-12-20,17,0,1.675
2023-12-20,18,0,1.726
2023-12-20,19,0,4.249
2023-12-20,20,0,2.067
2023-12-20,21,0,1.436
2023-12-20,22,0,1.541
2023-12-20,23,0,1.556
2023-12-21,0,0,1.08
2023-12-21,1,0,1.054
2023-12-21,2,0,1.372
2023-12-21,3,0,1.918
2023-12-21,4,0,1.013
2023-12-21,5,0,1.128
2023-12-21,6,0,1.755
2023-12-21,7,0,2.295
2023-12-21,8,0,1.342
2023-12-21,9,0.06,0.67
2023-12-21,10,0.01,0.547
2023-12-21,11,0.026,1.113
2023-12-21,12,0.021,0.678
2023-12-21,13,0.102,0.887
2023-12-21,14,0,1.84
2023-12-21,15,0,2.291
2023-12-21,16,0,3.019
2023-12-21,17,0,2.706
2023-12-21,18,0,3.467
2023-12-21,19,0,2.379
2023-12-21,20,0,1.695
2023-12-21,21,0,1.307
2023-12-21,22,0,1.763
2023-12-21,23,0,0.66
2023-12-22,0,0,0.702
2023-12-22,1,0,0.74
2023-12-22,2,0,0.658
2023-12-22,3,0,0.737
2023-12-22,4,0,0.918
2023-12-22,5,0,0.67
2023-12-22,6,0,1.011
2023-12-22,7,0,1.078
2023-12-22,8,0,0.854
2023-12-22,9,0,0.475
2023-12-22,10,0,0.734
2023-12-22,11,0.05,0.374
2023-12-22,12,0.001,0.814
2023-12-22,13,0.001,0.773
2023-12-22,14,0,2.263
2023-12-22,15,0,1.001
2023-12-22,16,0,0.914
2023-12-22,17,0,1.386
2023-12-22,18,0,0.943
2023-12-22,19,0,1.559
2023-12-22,20,0,1.168
2023-12-22,21,0,0.934
2023-12-22,22,0,0.877
2023-12-22,23,0,0.836
2023-12-23,0,0,0.777
2023-12-23,1,0,0.637
2023-12-23,2,0,0.644
2023-12-23,3,0,1.029
2023-12-23,4,0,0.639
2023-12-23,5,0,0.744
2023-12-23,6,0,1.05
2023-12-23,7,0,0.957
2023-12-23,8,0.365,0.564
2023-12-23,9,1.921,0.043
2023-12-23,10,2.18,0.442
2023-12-23,11,4.781,0
2023-12-23,12,0.634,0.791
2023-12-23,13,0.061,0.851
2023-12-23,14,0.122,0.783
2023-12-23,15,0,1.582
2023-12-23,16,0,4.36
2023-12-23,17,0,2.611
2023-12-23,18,0,2.385
2023-12-23,19,0,4.134
2023-12-23,20,0,1.961
2023-12-23,21,0,2.231
2023-12-23,22,0,2.526
2023-12-23,23,0,1.036
2023-12-24,0,0,0.988
2023-12-24,1,0,0.877
2023-12-24,2,0,1.019
2023-12-24,3,0,1.287
2023-12-24,4,0,0.99
2023-12-24,5,0,1.25
2023-12-24,6,0,0.955
2023-12-24,7,0,1.012
2023-12-24,8,0.466,0.383
2023-12-24,9,2.003,0
2023-12-24,10,2.17,0
2023-12-24,11,3.575,0
2023-12-24,12,1.295,0.272
2023-12-24,13,0.648,0.117
2023-12-24,14,0.078,0.301
2023-12-24,15,0.007,0.503
2023-12-24,16,0,1.13
2023-12-24,17,0,1.059
2023-12-24,18,0,0.915
2023-12-24,19,0,0.916
2023-12-24,20,0,1.169
2023-12-24,21,0,0.836
2023-12-24,22,0,0.904
2023-12-24,23,0,0.824
2023-12-25,0,0,0.865
2023-12-25,1,0,0.918
2023-12-25,2,0,0.885
2023-12-25,3,0,1.036
2023-12-25,4,0,1.402
2023-12-25,5,0,0.963
2023-12-25,6,0,1.053
2023-12-25,7,0,1.025
2023-12-25,8,0.011,0.781
2023-12-25,9,0.123,0.311
2023-12-25,10,0.036,0.343
2023-12-25,11,0.234,0.218
2023-12-25,12,0.669,0.228
2023-12-25,13,0.26,0.676
2023-12-25,14,0.045,0.458
2023-12-25,15,0,1.088
2023-12-25,16,0,1.121
2023-12-25,17,0,0.996
2023-12-25,18,0,0.89
2023-12-25,19,0,0.945
2023-12-25,20,0,1.277
2023-12-25,21,0,0.891
2023-12-25,22,0,0.825
2023-12-25,23,0,0.878
2023-12-26,0,0,0.84
2023-12-26,1,0,0.852
2023-12-26,2,0,0.88
2023-12-26,3,0,0.816
2023-12-26,4,0,1.153
2023-12-26,5,0,0.987
2023-12-26,6,0,1.114
2023-12-26,7,0,1.024
2023-12-26,8,0.035,0.389
2023-12-26,9,1.287,0.059
2023-12-26,10,3.176,0.01
2023-12-26,11,1.901,0.134
2023-12-26,12,1.316,0.129
2023-12-26,13,0.674,0.154
2023-12-26,14,0.01,0.417
2023-12-26,15,0,0.704
2023-12-26,16,0,0.881
