Date,Time,kWh delivered,kWh received
10/03/2023,11 a.m.,0,3.603
10/03/2023,12 p.m.,0,3.001
10/03/2023,1 p.m.,0,6.988
10/03/2023,2 p.m.,0,5.095
10/03/2023,3 p.m.,0,1.721
10/03/2023,4 p.m.,0.065,0.39
10/03/2023,5 p.m.,1.491,0
10/03/2023,6 p.m.,1.38,0
10/03/2023,7 p.m.,0.884,0
10/03/2023,8 p.m.,1.387,0
10/03/2023,9 p.m.,1.19,0
10/03/2023,10 p.m.,0.893,0
10/03/2023,11 p.m.,0.743,0
11/03/2023,12 a.m.,0.862,0
11/03/2023,1 a.m.,0.795,0
11/03/2023,2 a.m.,0.798,0
11/03/2023,3 a.m.,0.807,0
11/03/2023,4 a.m.,0.839,0
11/03/2023,5 a.m.,0.871,0
11/03/2023,6 a.m.,1.062,0
11/03/2023,7 a.m.,1.106,0.009
11/03/2023,8 a.m.,0.249,0.788
11/03/2023,9 a.m.,0.018,1.167
11/03/2023,10 a.m.,0.003,3.84
11/03/2023,11 a.m.,0.175,4.012
11/03/2023,12 p.m.,0.719,5.601
11/03/2023,1 p.m.,0.772,1.35
11/03/2023,2 p.m.,0.001,0.972
11/03/2023,3 p.m.,0.157,0.53
11/03/2023,4 p.m.,2.034,0
11/03/2023,5 p.m.,4.898,0
11/03/2023,6 p.m.,3.061,0
11/03/2023,7 p.m.,2.498,0
11/03/2023,8 p.m.,2.284,0
11/03/2023,9 p.m.,2.346,0
11/03/2023,10 p.m.,3.204,0
11/03/2023,11 p.m.,1.975,0
12/03/2023,12 a.m.,1.63,0
12/03/2023,1 a.m.,0,0
12/03/2023,2 a.m.,1.636,0
12/03/2023,3 a.m.,1.128,0
12/03/2023,4 a.m.,1.152,0
12/03/2023,5 a.m.,1.129,0
12/03/2023,6 a.m.,1.39,0
12/03/2023,7 a.m.,1.936,0
12/03/2023,8 a.m.,0.763,0.124
12/03/2023,9 a.m.,0.008,1.32
12/03/2023,10 a.m.,0.01,2.605
12/03/2023,11 a.m.,0.002,2.504
12/03/2023,12 p.m.,0,3.425
12/03/2023,1 p.m.,0,2.689
12/03/2023,2 p.m.,0,1.965
12/03/2023,3 p.m.,0.001,0.509
12/03/2023,4 p.m.,0.482,0.05
12/03/2023,5 p.m.,4.544,0.025
12/03/2023,6 p.m.,7.898,0
12/03/2023,7 p.m.,4.032,0
12/03/2023,8 p.m.,3.743,0
12/03/2023,9 p.m.,2.097,0
12/03/2023,10 p.m.,1.903,0
12/03/2023,11 p.m.,0.946,0
13/03/2023,12 a.m.,0.889,0
13/03/2023,1 a.m.,0.907,0
13/03/2023,2 a.m.,0.902,0
13/03/2023,3 a.m.,0.89,0
13/03/2023,4 a.m.,0.888,0
13/03/2023,5 a.m.,1.128,0
13/03/2023,6 a.m.,1.462,0
13/03/2023,7 a.m.,1.578,0
13/03/2023,8 a.m.,0.94,0
13/03/2023,9 a.m.,3.45,0
13/03/2023,10 a.m.,3.288,0
13/03/2023,11 a.m.,2.269,0.005
13/03/2023,12 p.m.,1.45,0
13/03/2023,1 p.m.,1.074,0
13/03/2023,2 p.m.,1.232,0.041
13/03/2023,3 p.m.,1.741,0
13/03/2023,4 p.m.,1.341,0
13/03/2023,5 p.m.,1.424,0
13/03/2023,6 p.m.,2.225,0
13/03/2023,7 p.m.,3.018,0
13/03/2023,8 p.m.,2.947,0
13/03/2023,9 p.m.,3.239,0
13/03/2023,10 p.m.,1.753,0
13/03/2023,11 p.m.,3.343,0
14/03/2023,12 a.m.,0.789,0
14/03/2023,1 a.m.,1.114,0
14/03/2023,2 a.m.,0.759,0
14/03/2023,3 a.m.,0.844,0
14/03/2023,4 a.m.,0.84,0
14/03/2023,5 a.m.,0.862,0
14/03/2023,6 a.m.,1.597,0
14/03/2023,7 a.m.,2.244,0
14/03/2023,8 a.m.,1.959,0.807
14/03/2023,9 a.m.,0.158,1.727
14/03/2023,10 a.m.,0.665,0.941
14/03/2023,11 a.m.,0.136,1.143
14/03/2023,12 p.m.,0.46,1.53
14/03/2023,1 p.m.,0,2.238
14/03/2023,2 p.m.,0.05,2.273
14/03/2023,3 p.m.,0,3.27
14/03/2023,4 p.m.,0.522,0.977
14/03/2023,5 p.m.,3.061,0.077
14/03/2023,6 p.m.,2.502,0
14/03/2023,7 p.m.,1.849,0
14/03/2023,8 p.m.,1.512,0
14/03/2023,9 p.m.,1.076,0
14/03/2023,10 p.m.,1.092,0
14/03/2023,11 p.m.,1.026,0
15/03/2023,12 a.m.,1.516,0
15/03/2023,1 a.m.,1.058,0
15/03/2023,2 a.m.,1.169,0
15/03/2023,3 a.m.,1.202,0
15/03/2023,4 a.m.,1.305,0
15/03/2023,5 a.m.,1.15,0
15/03/2023,6 a.m.,1.535,0
15/03/2023,7 a.m.,1.574,0
15/03/2023,8 a.m.,3.859,0
15/03/2023,9 a.m.,1.051,0.937
15/03/2023,10 a.m.,0.775,1.831
15/03/2023,11 a.m.,0.439,2.633
15/03/2023,12 p.m.,0.069,0.375
15/03/2023,1 p.m.,0,6.373
15/03/2023,2 p.m.,0.284,2.798
15/03/2023,3 p.m.,0.009,2.665
15/03/2023,4 p.m.,0.003,0.687
15/03/2023,5 p.m.,0.983,0.017
15/03/2023,6 p.m.,0.807,0
15/03/2023,7 p.m.,1.255,0
15/03/2023,8 p.m.,1.992,0
15/03/2023,9 p.m.,1.295,0
15/03/2023,10 p.m.,0.779,0
15/03/2023,11 p.m.,0.622,0
16/03/2023,12 a.m.,0.587,0
16/03/2023,1 a.m.,0.614,0
16/03/2023,2 a.m.,0.641,0
16/03/2023,3 a.m.,0.683,0
16/03/2023,4 a.m.,1.108,0
16/03/2023,5 a.m.,0.972,0
16/03/2023,6 a.m.,1.2,0
16/03/2023,7 a.m.,1.052,0.041
16/03/2023,8 a.m.,0.357,0.218
16/03/2023,9 a.m.,0,2.364
16/03/2023,10 a.m.,0,4.581
16/03/2023,11 a.m.,0,4.573
16/03/2023,12 p.m.,0,6.221
16/03/2023,1 p.m.,0,8.058
16/03/2023,2 p.m.,0,7.794
16/03/2023,3 p.m.,0,5.699
16/03/2023,4 p.m.,0.35,1.977
16/03/2023,5 p.m.,0.851,0.247
16/03/2023,6 p.m.,1.254,0
16/03/2023,7 p.m.,1.277,0
16/03/2023,8 p.m.,1.199,0
16/03/2023,9 p.m.,1.102,0
16/03/2023,10 p.m.,0.78,0
16/03/2023,11 p.m.,0.734,0
17/03/2023,12 a.m.,0.658,0
17/03/2023,1 a.m.,0.661,0
17/03/2023,2 a.m.,0.685,0
17/03/2023,3 a.m.,0.595,0
17/03/2023,4 a.m.,0.691,0
17/03/2023,5 a.m.,0.917,0
17/03/2023,6 a.m.,1.39,0
17/03/2023,7 a.m.,1.285,0.004
17/03/2023,8 a.m.,0.588,0.247
17/03/2023,9 a.m.,0.002,2.553
17/03/2023,10 a.m.,0.162,1.297
17/03/2023,11 a.m.,0,3.88
17/03/2023,12 p.m.,0,4.535
17/03/2023,1 p.m.,0,5.231
17/03/2023,2 p.m.,0,6.885
17/03/2023,3 p.m.,0,4.642
17/03/2023,4 p.m.,0.014,1.232
17/03/2023,5 p.m.,3.014,0.056
17/03/2023,6 p.m.,1.192,0
17/03/2023,7 p.m.,1.374,0
17/03/2023,8 p.m.,1.467,0
17/03/2023,9 p.m.,1.689,0
17/03/2023,10 p.m.,5.162,0
17/03/2023,11 p.m.,1.687,0
18/03/2023,12 a.m.,1.235,0
18/03/2023,1 a.m.,1.347,0
18/03/2023,2 a.m.,1.71,0
18/03/2023,3 a.m.,1.315,0
18/03/2023,4 a.m.,1.497,0
18/03/2023,5 a.m.,1.678,0
18/03/2023,6 a.m.,1.506,0
18/03/2023,7 a.m.,1.636,0
18/03/2023,8 a.m.,0.786,0.248
18/03/2023,9 a.m.,0.003,3.538
18/03/2023,10 a.m.,0,4.622
18/03/2023,11 a.m.,0,6.215
18/03/2023,12 p.m.,0,8.359
18/03/2023,1 p.m.,0,7.041
18/03/2023,2 p.m.,0,7.43
18/03/2023,3 p.m.,0,5.994
18/03/2023,4 p.m.,0,1.843
18/03/2023,5 p.m.,0.356,0.425
18/03/2023,6 p.m.,0.659,0
18/03/2023,7 p.m.,1.408,0
18/03/2023,8 p.m.,1.301,0
18/03/2023,9 p.m.,0.562,0
18/03/2023,10 p.m.,1.091,0
18/03/2023,11 p.m.,0.632,0
19/03/2023,12 a.m.,0.611,0
19/03/2023,1 a.m.,0.619,0
19/03/2023,2 a.m.,0.649,0
19/03/2023,3 a.m.,0.586,0
19/03/2023,4 a.m.,0.673,0
19/03/2023,5 a.m.,0.933,0
19/03/2023,6 a.m.,0.879,0
19/03/2023,7 a.m.,0.83,0.023
19/03/2023,8 a.m.,1.25,0.605
19/03/2023,9 a.m.,0,4.315
19/03/2023,10 a.m.,0,6.702
19/03/2023,11 a.m.,0,8.352
19/03/2023,12 p.m.,0,7.427
19/03/2023,1 p.m.,0,7.888
19/03/2023,2 p.m.,0,6.402
19/03/2023,3 p.m.,0,6.189
19/03/2023,4 p.m.,0.086,1.894
19/03/2023,5 p.m.,0.318,0.535
19/03/2023,6 p.m.,2.669,0.001
19/03/2023,7 p.m.,1.822,0
19/03/2023,8 p.m.,1.423,0
19/03/2023,9 p.m.,0.745,0
19/03/2023,10 p.m.,1.167,0
19/03/2023,11 p.m.,0.626,0
20/03/2023,12 a.m.,0.506,0
20/03/2023,1 a.m.,0.587,0
20/03/2023,2 a.m.,0.579,0
20/03/2023,3 a.m.,0.634,0
20/03/2023,4 a.m.,0.616,0
20/03/2023,5 a.m.,0.77,0
20/03/2023,6 a.m.,0.759,0
20/03/2023,7 a.m.,0.84,0
20/03/2023,8 a.m.,0.609,0.368
20/03/2023,9 a.m.,0.055,1.635
20/03/2023,10 a.m.,0,2.811
20/03/2023,11 a.m.,0,3.353
20/03/2023,12 p.m.,0.043,2.021
20/03/2023,1 p.m.,0.089,1.388
20/03/2023,2 p.m.,0.099,2.705
20/03/2023,3 p.m.,0.269,1.851
20/03/2023,4 p.m.,0.001,1.198
20/03/2023,5 p.m.,0.689,0.114
20/03/2023,6 p.m.,1.398,0.003
20/03/2023,7 p.m.,1.845,0
20/03/2023,8 p.m.,1.065,0
20/03/2023,9 p.m.,0.618,0
20/03/2023,10 p.m.,0.718,0
20/03/2023,11 p.m.,0.542,0
21/03/2023,12 a.m.,0.717,0
21/03/2023,1 a.m.,0.646,0
21/03/2023,2 a.m.,1.062,0
21/03/2023,3 a.m.,0.576,0
21/03/2023,4 a.m.,0.683,0
21/03/2023,5 a.m.,0.904,0
21/03/2023,6 a.m.,0.898,0
21/03/2023,7 a.m.,0.736,0.059
21/03/2023,8 a.m.,0.004,1.587
21/03/2023,9 a.m.,0.151,0.935
21/03/2023,10 a.m.,0.015,5.332
21/03/2023,11 a.m.,0,7.81
21/03/2023,12 p.m.,0,8.897
21/03/2023,1 p.m.,0,7.36
21/03/2023,2 p.m.,0,8.667
21/03/2023,3 p.m.,0,6.475
21/03/2023,4 p.m.,0,1.686
21/03/2023,5 p.m.,0.004,0.452
21/03/2023,6 p.m.,1.678,0.003
21/03/2023,7 p.m.,2.651,0
21/03/2023,8 p.m.,2.554,0
21/03/2023,9 p.m.,2.54,0
21/03/2023,10 p.m.,1.603,0
21/03/2023,11 p.m.,0.5,0
22/03/2023,12 a.m.,0.523,0
22/03/2023,1 a.m.,0.559,0
22/03/2023,2 a.m.,0.532,0
22/03/2023,3 a.m.,0.537,0
22/03/2023,4 a.m.,0.586,0
22/03/2023,5 a.m.,0.869,0
22/03/2023,6 a.m.,0.793,0
22/03/2023,7 a.m.,0.787,0.121
22/03/2023,8 a.m.,0.118,1.696
22/03/2023,9 a.m.,0.001,4.077
22/03/2023,10 a.m.,0,6.741
22/03/2023,11 a.m.,0,6.805
22/03/2023,12 p.m.,0,7.27
22/03/2023,1 p.m.,0,7.242
22/03/2023,2 p.m.,0,8.872
22/03/2023,3 p.m.,0,6.569
22/03/2023,4 p.m.,0.025,1.866
22/03/2023,5 p.m.,1.296,0.609
22/03/2023,6 p.m.,3.205,0
22/03/2023,7 p.m.,1.068,0
22/03/2023,8 p.m.,1.134,0
22/03/2023,9 p.m.,1.185,0
22/03/2023,10 p.m.,0.681,0
22/03/2023,11 p.m.,0.565,0
23/03/2023,12 a.m.,0.596,0
23/03/2023,1 a.m.,0.571,0
23/03/2023,2 a.m.,0.548,0
23/03/2023,3 a.m.,0.925,0
23/03/2023,4 a.m.,0.628,0
23/03/2023,5 a.m.,0.773,0
23/03/2023,6 a.m.,1.077,0
23/03/2023,7 a.m.,2.22,0
23/03/2023,8 a.m.,0.433,0.117
23/03/2023,9 a.m.,0.074,1.54
23/03/2023,10 a.m.,0.334,0.686
23/03/2023,11 a.m.,0,6.706
23/03/2023,12 p.m.,0,8.095
23/03/2023,1 p.m.,0,6.197
23/03/2023,2 p.m.,0.009,1.467
23/03/2023,3 p.m.,0.12,0.795
23/03/2023,4 p.m.,0.5,0.068
23/03/2023,5 p.m.,0.263,0.61
23/03/2023,6 p.m.,1.367,0
23/03/2023,7 p.m.,1.235,0
23/03/2023,8 p.m.,1.334,0
23/03/2023,9 p.m.,1.229,0
23/03/2023,10 p.m.,1.432,0
23/03/2023,11 p.m.,1.246,0
24/03/2023,12 a.m.,0.844,0
24/03/2023,1 a.m.,1.205,0
24/03/2023,2 a.m.,0.809,0
24/03/2023,3 a.m.,0.807,0
24/03/2023,4 a.m.,0.823,0
24/03/2023,5 a.m.,1.041,0
24/03/2023,6 a.m.,0.994,0
24/03/2023,7 a.m.,1.143,0
24/03/2023,8 a.m.,1.657,0
24/03/2023,9 a.m.,0.708,0.203
24/03/2023,10 a.m.,0,2.406
24/03/2023,11 a.m.,0,4.972
24/03/2023,12 p.m.,0,8.1
24/03/2023,1 p.m.,0,9.026
24/03/2023,2 p.m.,0,9.042
24/03/2023,3 p.m.,0,6.916
24/03/2023,4 p.m.,0.001,2.361
24/03/2023,5 p.m.,0.104,0.724
24/03/2023,6 p.m.,0.299,0.037
24/03/2023,7 p.m.,1.076,0
24/03/2023,8 p.m.,2.291,0
24/03/2023,9 p.m.,3.737,0
24/03/2023,10 p.m.,1.147,0
24/03/2023,11 p.m.,0.82,0
25/03/2023,12 a.m.,0.86,0
25/03/2023,1 a.m.,0.486,0
25/03/2023,2 a.m.,0.516,0
25/03/2023,3 a.m.,0.505,0
25/03/2023,4 a.m.,0.541,0
25/03/2023,5 a.m.,0.763,0
25/03/2023,6 a.m.,1.857,0
25/03/2023,7 a.m.,2.578,0
25/03/2023,8 a.m.,1.979,0.555
25/03/2023,9 a.m.,0,3.34
25/03/2023,10 a.m.,0,3.897
25/03/2023,11 a.m.,0,6.124
25/03/2023,12 p.m.,0,7.99
25/03/2023,1 p.m.,0,7.744
25/03/2023,2 p.m.,0,7.313
25/03/2023,3 p.m.,0,5.008
25/03/2023,4 p.m.,0,1.94
25/03/2023,5 p.m.,0.603,0.753
25/03/2023,6 p.m.,3.041,0
25/03/2023,7 p.m.,1.867,0
25/03/2023,8 p.m.,1.044,0
25/03/2023,9 p.m.,1.575,0
25/03/2023,10 p.m.,1.07,0
25/03/2023,11 p.m.,0.918,0
26/03/2023,12 a.m.,1.053,0
26/03/2023,1 a.m.,1.655,0
26/03/2023,2 a.m.,1.04,0
26/03/2023,3 a.m.,1.004,0
26/03/2023,4 a.m.,1.285,0
26/03/2023,5 a.m.,1.273,0
26/03/2023,6 a.m.,1.739,0
26/03/2023,7 a.m.,1.147,0
26/03/2023,8 a.m.,2.142,0.075
26/03/2023,9 a.m.,0.226,1.494
26/03/2023,10 a.m.,0,5.012
26/03/2023,11 a.m.,0,5.489
26/03/2023,12 p.m.,0,9.629
26/03/2023,1 p.m.,0,9.458
26/03/2023,2 p.m.,0,8.617
26/03/2023,3 p.m.,0,6.136
26/03/2023,4 p.m.,0.004,1.47
26/03/2023,5 p.m.,0.919,0.371
26/03/2023,6 p.m.,3.383,0
26/03/2023,7 p.m.,1.323,0
26/03/2023,8 p.m.,1.035,0
26/03/2023,9 p.m.,1.235,0
26/03/2023,10 p.m.,1.745,0
26/03/2023,11 p.m.,0.842,0
27/03/2023,12 a.m.,0.737,0
27/03/2023,1 a.m.,0.778,0
27/03/2023,2 a.m.,0.803,0
27/03/2023,3 a.m.,0.757,0
27/03/2023,4 a.m.,1.15,0
27/03/2023,5 a.m.,1.421,0
27/03/2023,6 a.m.,1.789,0
27/03/2023,7 a.m.,2.831,0
27/03/2023,8 a.m.,0.078,0.51
27/03/2023,9 a.m.,0.347,2.857
27/03/2023,10 a.m.,0,5.533
27/03/2023,11 a.m.,0.273,3.562
27/03/2023,12 p.m.,0,4.053
27/03/2023,1 p.m.,0.217,2.943
27/03/2023,2 p.m.,0.365,2.5
27/03/2023,3 p.m.,0,5.877
27/03/2023,4 p.m.,0,2.283
27/03/2023,5 p.m.,0.087,0.85
27/03/2023,6 p.m.,0.464,0.009
27/03/2023,7 p.m.,0.674,0
27/03/2023,8 p.m.,0.947,0
27/03/2023,9 p.m.,0.856,0
27/03/2023,10 p.m.,0.729,0
27/03/2023,11 p.m.,0.923,0
28/03/2023,12 a.m.,0.623,0
28/03/2023,1 a.m.,1.335,0
28/03/2023,2 a.m.,0.813,0
28/03/2023,3 a.m.,0.82,0
28/03/2023,4 a.m.,1.076,0
28/03/2023,5 a.m.,1.228,0
28/03/2023,6 a.m.,1.29,0
28/03/2023,7 a.m.,0.978,0.019
28/03/2023,8 a.m.,0.006,1.948
28/03/2023,9 a.m.,0,4.11
28/03/2023,10 a.m.,0,5.272
28/03/2023,11 a.m.,0,6.723
28/03/2023,12 p.m.,0,6.248
28/03/2023,1 p.m.,0,8.587
28/03/2023,2 p.m.,0,8.704
28/03/2023,3 p.m.,0,6.224
28/03/2023,4 p.m.,0.062,0.974
28/03/2023,5 p.m.,0.648,0.469
28/03/2023,6 p.m.,1.628,0.041
28/03/2023,7 p.m.,0.768,0
28/03/2023,8 p.m.,1.451,0
28/03/2023,9 p.m.,0.88,0
28/03/2023,10 p.m.,1.248,0
28/03/2023,11 p.m.,1.065,0
29/03/2023,12 a.m.,1.524,0
29/03/2023,1 a.m.,1.154,0
29/03/2023,2 a.m.,1.274,0
29/03/2023,3 a.m.,1.22,0
29/03/2023,4 a.m.,1.583,0
29/03/2023,5 a.m.,1.358,0
29/03/2023,6 a.m.,1.968,0
29/03/2023,7 a.m.,1.722,0
29/03/2023,8 a.m.,0.639,0.411
29/03/2023,9 a.m.,0.396,2.242
29/03/2023,10 a.m.,0,7.047
29/03/2023,11 a.m.,0,6.991
29/03/2023,12 p.m.,0,8.514
29/03/2023,1 p.m.,0,7.631
29/03/2023,2 p.m.,0,7.757
29/03/2023,3 p.m.,0,6.111
29/03/2023,4 p.m.,0.001,2.092
29/03/2023,5 p.m.,0.51,0.851
29/03/2023,6 p.m.,1.359,0.079
29/03/2023,7 p.m.,1.137,0
29/03/2023,8 p.m.,2.572,0
29/03/2023,9 p.m.,2.667,0
29/03/2023,10 p.m.,0.894,0
29/03/2023,11 p.m.,0.745,0
30/03/2023,12 a.m.,0.748,0
30/03/2023,1 a.m.,0.744,0
30/03/2023,2 a.m.,0.728,0
30/03/2023,3 a.m.,0.731,0
30/03/2023,4 a.m.,0.833,0
30/03/2023,5 a.m.,1.086,0
30/03/2023,6 a.m.,1.196,0
30/03/2023,7 a.m.,2.882,0.236
30/03/2023,8 a.m.,0.117,1.797
30/03/2023,9 a.m.,0,4.477
30/03/2023,10 a.m.,0,5.117
30/03/2023,11 a.m.,0,8.813
30/03/2023,12 p.m.,0,6.771
30/03/2023,1 p.m.,0,9.139
30/03/2023,2 p.m.,0,8.463
30/03/2023,3 p.m.,0,6.414
30/03/2023,4 p.m.,0,1.886
30/03/2023,5 p.m.,0.346,0.422
30/03/2023,6 p.m.,0.268,0.071
30/03/2023,7 p.m.,0.503,0
30/03/2023,8 p.m.,0.638,0
30/03/2023,9 p.m.,0.518,0
30/03/2023,10 p.m.,0.586,0
30/03/2023,11 p.m.,0.649,0
31/03/2023,12 a.m.,0.566,0
31/03/2023,1 a.m.,0.722,0
31/03/2023,2 a.m.,0.689,0
31/03/2023,3 a.m.,0.938,0
31/03/2023,4 a.m.,0.6,0
31/03/2023,5 a.m.,0.58,0
31/03/2023,6 a.m.,0.657,0
31/03/2023,7 a.m.,0.166,0.034
31/03/2023,8 a.m.,0.1,0.816
31/03/2023,9 a.m.,0.017,2.057
31/03/2023,10 a.m.,0,2.502
31/03/2023,11 a.m.,0,4.489
31/03/2023,12 p.m.,0,3.519
31/03/2023,1 p.m.,0.001,1.906
31/03/2023,2 p.m.,0.417,0.779
31/03/2023,3 p.m.,0.039,0.406
31/03/2023,4 p.m.,0.749,0.02
31/03/2023,5 p.m.,1.012,0
31/03/2023,6 p.m.,1.15,0
31/03/2023,7 p.m.,1.439,0
31/03/2023,8 p.m.,1.215,0
31/03/2023,9 p.m.,1.021,0
31/03/2023,10 p.m.,2.128,0
31/03/2023,11 p.m.,1.161,0
01/04/2023,12 a.m.,1.217,0
01/04/2023,1 a.m.,1.627,0
01/04/2023,2 a.m.,1.146,0
01/04/2023,3 a.m.,0.974,0
01/04/2023,4 a.m.,1.134,0
01/04/2023,5 a.m.,1.319,0
01/04/2023,6 a.m.,1.133,0
01/04/2023,7 a.m.,0.857,0.003
01/04/2023,8 a.m.,0.107,0.713
01/04/2023,9 a.m.,0,3.455
01/04/2023,10 a.m.,0,5.168
01/04/2023,11 a.m.,0,5.495
01/04/2023,12 p.m.,0,4.503
01/04/2023,1 p.m.,0.001,2.511
01/04/2023,2 p.m.,0,6.337
01/04/2023,3 p.m.,0,7.077
01/04/2023,4 p.m.,0.009,1.974
01/04/2023,5 p.m.,0.088,1.028
01/04/2023,6 p.m.,0.757,0.003
01/04/2023,7 p.m.,1.019,0
01/04/2023,8 p.m.,1.066,0
01/04/2023,9 p.m.,1.315,0
01/04/2023,10 p.m.,1.089,0
01/04/2023,11 p.m.,1.174,0
02/04/2023,12 a.m.,1.091,0
02/04/2023,1 a.m.,1.118,0
02/04/2023,2 a.m.,1.149,0
02/04/2023,3 a.m.,1.105,0
02/04/2023,4 a.m.,1.015,0
02/04/2023,5 a.m.,1.087,0
02/04/2023,6 a.m.,1.023,0
02/04/2023,7 a.m.,1.193,0.005
02/04/2023,8 a.m.,0.236,2.018
02/04/2023,9 a.m.,0,5.399
02/04/2023,10 a.m.,0,7.849
02/04/2023,11 a.m.,0,9.514
02/04/2023,12 p.m.,0,10.161
02/04/2023,1 p.m.,0,9.615
02/04/2023,2 p.m.,0,6.634
02/04/2023,3 p.m.,0.464,2.035
02/04/2023,4 p.m.,0.001,2.276
02/04/2023,5 p.m.,2.373,0.372
02/04/2023,6 p.m.,0.612,0.027
02/04/2023,7 p.m.,0.837,0
02/04/2023,8 p.m.,1.195,0
02/04/2023,9 p.m.,0.951,0
02/04/2023,10 p.m.,0.824,0
02/04/2023,11 p.m.,3.336,0
03/04/2023,12 a.m.,0.602,0
03/04/2023,1 a.m.,0.626,0
03/04/2023,2 a.m.,1.041,0
03/04/2023,3 a.m.,0.677,0
03/04/2023,4 a.m.,0.591,0
03/04/2023,5 a.m.,0.924,0
03/04/2023,6 a.m.,0.987,0
03/04/2023,7 a.m.,1.39,0
03/04/2023,8 a.m.,0.113,2.238
03/04/2023,9 a.m.,0,4.834
03/04/2023,10 a.m.,0,7.087
03/04/2023,11 a.m.,0,7.872
03/04/2023,12 p.m.,0,7.696
03/04/2023,1 p.m.,0,7.776
03/04/2023,2 p.m.,0,5.87
03/04/2023,3 p.m.,0.567,1.963
03/04/2023,4 p.m.,1.487,0.472
03/04/2023,5 p.m.,0.56,0.4
03/04/2023,6 p.m.,1.607,0
03/04/2023,7 p.m.,0.85,0
03/04/2023,8 p.m.,1.398,0
03/04/2023,9 p.m.,2.183,0
03/04/2023,10 p.m.,2.152,0
03/04/2023,11 p.m.,1.051,0
04/04/2023,12 a.m.,0.666,0
04/04/2023,1 a.m.,0.544,0
04/04/2023,2 a.m.,0.665,0
04/04/2023,3 a.m.,0.849,0
04/04/2023,4 a.m.,0.743,0
04/04/2023,5 a.m.,0.712,0
04/04/2023,6 a.m.,1.12,0
04/04/2023,7 a.m.,0.823,0.231
04/04/2023,8 a.m.,0.003,2.277
04/04/2023,9 a.m.,0,5.116
04/04/2023,10 a.m.,0,7.872
04/04/2023,11 a.m.,0,8.368
04/04/2023,12 p.m.,0,9.966
04/04/2023,1 p.m.,0,5.851
04/04/2023,2 p.m.,0.715,2.666
04/04/2023,3 p.m.,2.504,0.014
04/04/2023,4 p.m.,1.748,0
04/04/2023,5 p.m.,0.456,0.507
04/04/2023,6 p.m.,0.977,0
04/04/2023,7 p.m.,1.415,0
04/04/2023,8 p.m.,1.339,0
04/04/2023,9 p.m.,0.907,0
04/04/2023,10 p.m.,0.726,0
04/04/2023,11 p.m.,0.501,0
05/04/2023,12 a.m.,0.674,0
05/04/2023,1 a.m.,0.705,0
05/04/2023,2 a.m.,0.703,0
05/04/2023,3 a.m.,0.688,0
05/04/2023,4 a.m.,1.039,0
05/04/2023,5 a.m.,0.757,0
05/04/2023,6 a.m.,2.17,0
05/04/2023,7 a.m.,0.715,0.307
05/04/2023,8 a.m.,0,0
05/04/2023,9 a.m.,0,0
05/04/2023,10 a.m.,0,0
05/04/2023,11 a.m.,0,0
05/04/2023,12 a.m.,0,0
05/04/2023,1 p.m.,0,0
05/04/2023,2 p.m.,0,0
05/04/2023,3 p.m.,0,0
05/04/2023,4 p.m.,0,0
05/04/2023,5 p.m.,0,0
05/04/2023,6 p.m.,0,0
05/04/2023,7 p.m.,0,0
05/04/2023,8 p.m.,0,0
05/04/2023,9 p.m.,0,0
05/04/2023,10 p.m.,0,0
05/04/2023,11 p.m.,0,0
06/04/2023,12 a.m.,0.487,0
06/04/2023,1 a.m.,0.878,0
06/04/2023,2 a.m.,0.485,0
06/04/2023,3 a.m.,0.486,0
06/04/2023,4 a.m.,0.454,0
06/04/2023,5 a.m.,0.435,0
06/04/2023,6 a.m.,1.161,0
06/04/2023,7 a.m.,0.534,0.032
06/04/2023,8 a.m.,0.373,0.526
06/04/2023,9 a.m.,0.001,2.124
06/04/2023,10 a.m.,0.004,3.188
06/04/2023,11 a.m.,0.024,1.609
06/04/2023,12 p.m.,0.071,2.972
06/04/2023,1 p.m.,0.045,1.074
06/04/2023,2 p.m.,0,2.733
06/04/2023,3 p.m.,0.023,0.989
06/04/2023,4 p.m.,0.346,0.046
06/04/2023,5 p.m.,1.423,0
06/04/2023,6 p.m.,1.161,0
06/04/2023,7 p.m.,1.879,0
06/04/2023,8 p.m.,1.533,0
06/04/2023,9 p.m.,1.435,0
06/04/2023,10 p.m.,1.002,0
06/04/2023,11 p.m.,0.955,0
07/04/2023,12 a.m.,0.869,0
07/04/2023,1 a.m.,0.847,0
07/04/2023,2 a.m.,0.82,0
07/04/2023,3 a.m.,0.868,0
07/04/2023,4 a.m.,0.864,0
07/04/2023,5 a.m.,1.502,0
07/04/2023,6 a.m.,3.112,0
07/04/2023,7 a.m.,2.586,0
07/04/2023,8 a.m.,1.755,0.007
07/04/2023,9 a.m.,1.274,0.348
07/04/2023,10 a.m.,0.454,0.629
07/04/2023,11 a.m.,0.049,1.031
07/04/2023,12 p.m.,0.085,1.308
07/04/2023,1 p.m.,1.696,0.486
07/04/2023,2 p.m.,0.009,1.451
07/04/2023,3 p.m.,0.209,0.064
07/04/2023,4 p.m.,0.867,0.173
07/04/2023,5 p.m.,2.307,0.005
07/04/2023,6 p.m.,0.841,0
07/04/2023,7 p.m.,1.602,0
07/04/2023,8 p.m.,2.134,0
07/04/2023,9 p.m.,1.359,0
07/04/2023,10 p.m.,1.022,0
